date,District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
sep14,Davanagere,325.0,13222.0,129.0,10422.0,2574.0,0.0,226.0,0.0
sep15,Davanagere,405.0,13627.0,226.0,10648.0,2752.0,1.0,227.0,0.0
sep16,Davanagere,213.0,13840.0,85.0,10733.0,2879.0,0.0,228.0,0.0
sep17,Davanagere,257.0,14097.0,0.0,10733.0,3136.0,0.0,228.0,0.0
sep18,Davanagere,146.0,14243.0,466.0,11199.0,2816.0,0.0,228.0,0.0
sep19,Davanagere,163.0,14406.0,132.0,11331.0,2844.0,3.0,231.0,0.0
sep20,Davanagere,130.0,14536.0,171.0,11502.0,2803.0,0.0,231.0,0.0
sep21,Davanagere,162.0,14698.0,137.0,11639.0,2825.0,3.0,234.0,0.0
sep22,Davanagere,198.0,14896.0,133.0,11772.0,2890.0,0.0,234.0,0.0
sep23,Davanagere,138.0,15034.0,0.0,11772.0,3028.0,0.0,234.0,0.0
sep24,Davanagere,131.0,15165.0,320.0,12092.0,2835.0,4.0,238.0,0.0
sep25,Davanagere,142.0,15307.0,203.0,12295.0,2774.0,0.0,238.0,0.0
sep26,Davanagere,144.0,15451.0,73.0,12368.0,2843.0,2.0,240.0,0.0
sep27,Davanagere,74.0,15525.0,116.0,12484.0,2801.0,0.0,240.0,0.0
sep28,Davanagere,107.0,15632.0,100.0,12584.0,2807.0,1.0,241.0,0.0
sep29,Davanagere,288.0,15920.0,152.0,12736.0,2943.0,0.0,241.0,0.0
sep30,Davanagere,173.0,16093.0,112.0,12848.0,3004.0,0.0,241.0,0.0
oct01,Davanagere,148,16241.0,605.0,13453.0,2547.0,0.0,241.0,0.0
oct02,Davanagere,225,16466.0,1111.0,14564.0,1660.0,1.0,242.0,0.0
oct03,Davanagere,129,16595.0,294.0,14858.0,1494.0,1.0,243.0,0.0
oct04,Davanagere,106,16701.0,181.0,15039.0,1419.0,0.0,243.0,0.0
oct05,Davanagere,178,16879.0,108.0,15147.0,1489.0,0.0,243.0,0.0
oct06,Davanagere,279,17158.0,127.0,15274.0,1641.0,0.0,243.0,0.0
oct07,Davanagere,141,17299.0,116.0,15390.0,1666.0,0.0,243.0,0.0
oct08,Davanagere,238,17537.0,86.0,15476.0,1818.0,0.0,243.0,0.0
oct09,Davanagere,450,17987.0,107.0,15583.0,2157.0,4.0,247.0,0.0
oct10,Davanagere,345,18332.0,620.0,16203.0,1882.0,0.0,247.0,0.0
oct11,Davanagere,122,18454.0,438.0,16641.0,1566.0,0.0,247.0,0.0
oct12,Davanagere,114,18568.0,228.0,16869.0,1450.0,2.0,249.0,0.0
oct13,Davanagere,106,18674.0,121.0,16990.0,1435.0,0.0,249.0,0.0
oct14,Davanagere,82,18756.0,194.0,17184.0,1323.0,0.0,249.0,0.0
oct15,Davanagere,103,18859.0,165.0,17349.0,1260.0,1.0,250.0,0.0
oct16,Davanagere,280,19139.0,150.0,17499.0,1390.0,0.0,250.0,0.0
oct17,Davanagere,41,19180.0,195.0,17694.0,1235.0,1.0,251.0,0.0
oct18,Davanagere,84,19264.0,209.0,17903.0,1110.0,0.0,251.0,0.0
oct19,Davanagere,104,19368.0,185.0,18088.0,1029.0,0.0,251.0,0.0
oct20,Davanagere,206,19574.0,181.0,18269.0,1054.0,0.0,251.0,0.0
oct21,Davanagere,304,19878.0,137.0,18406.0,1220.0,1.0,252.0,0.0
oct22,Davanagere,58,19936.0,314.0,18720.0,963.0,1.0,253.0,0.0
oct24,Davanagere,52,20286.0,335.0,19184.0,849.0,0.0,253.0,0.0
oct25,Davanagere,72,20358.0,120.0,19304.0,801.0,0.0,253.0,0.0
oct26,Davanagere,124,20482.0,81.0,19385.0,843.0,1.0,254.0,0.0
oct27,Davanagere,36,20518.0,90.0,19475.0,789.0,0.0,254.0,0.0
oct28,Davanagere,60,20578.0,90.0,19565.0,758.0,1.0,255.0,0.0
oct29,Davanagere,94,20672.0,57.0,19622.0,794.0,1.0,256.0,0.0
oct30,Davanagere,56,20728.0,70.0,19692.0,779.0,1.0,257.0,0.0
oct31,Davanagere,47,20775.0,157.0,19849.0,669.0,0.0,257.0,0.0
dec01,Davanagere,14,21622.0,27.0,21138.0,221.0,0.0,263.0,0.0
dec02,Davanagere,15,21637.0,22.0,21160.0,214.0,0.0,263.0,0.0
dec03,Davanagere,23,21660.0,18.0,21178.0,219.0,0.0,263.0,0.0
dec04,Davanagere,12,21672.0,18.0,21196.0,213.0,0.0,263.0,0.0
dec05,Davanagere,9,21681.0,46.0,21242.0,176.0,0.0,263.0,0.0
dec06,Davanagere,15,21696.0,22.0,21264.0,169.0,0.0,263.0,0.0
dec07,Davanagere,10,21706.0,26.0,21290.0,153.0,0.0,263.0,0.0
dec08,Davanagere,12,21718.0,24.0,21314.0,141.0,0.0,263.0,0.0
dec09,Davanagere,6,21724.0,14.0,21328.0,133.0,0.0,263.0,0.0
dec10,Davanagere,15,21739.0,12.0,21340.0,136.0,0.0,263.0,0.0
dec11,Davanagere,27,21766.0,10.0,21350.0,152.0,1.0,264.0,0.0
dec12,Davanagere,13,21779.0,43.0,21393.0,122.0,0.0,264.0,0.0
dec13,Davanagere,11,21790.0,12.0,21405.0,121.0,0.0,264.0,0.0
dec14,Davanagere,18,21808.0,9.0,21414.0,130.0,0.0,264.0,0.0
dec15,Davanagere,7,21815.0,14.0,21428.0,123.0,0.0,264.0,0.0
dec16,Davanagere,26,21841.0,10.0,21438.0,139.0,0.0,264.0,0.0
dec17,Davanagere,16,21857.0,13.0,21451.0,142.0,0.0,264.0,0.0
dec18,Davanagere,15,21872.0,5.0,21456.0,152.0,0.0,264.0,0.0
dec19,Davanagere,12,21884.0,14.0,21470.0,150.0,0.0,264.0,0.0
dec20,Davanagere,14,21898.0,24.0,21494.0,140.0,0.0,264.0,0.0
dec21,Davanagere,7,21905.0,14.0,21508.0,133.0,0.0,264.0,0.0
dec22,Davanagere,20,21925.0,11.0,21519.0,142.0,0.0,264.0,0.0
dec23,Davanagere,7,21932.0,17.0,21536.0,132.0,0.0,264.0,0.0
dec24,Davanagere,19,21951.0,8.0,21544.0,143.0,0.0,264.0,0.0
dec25,Davanagere,7,21958.0,35.0,21579.0,115.0,0.0,264.0,0.0
dec26,Davanagere,14,21972.0,7.0,21586.0,122.0,0.0,264.0,0.0
dec27,Davanagere,15,21987.0,14.0,21600.0,123.0,0.0,264.0,0.0
dec28,Davanagere,4,21991.0,12.0,21612.0,115.0,0.0,264.0,0.0
dec29,Davanagere,12,22003.0,12.0,21624.0,115.0,0.0,264.0,0.0
dec30,Davanagere,8,22011.0,7.0,21631.0,116.0,0.0,264.0,0.0
dec31,Davanagere,16,22027.0,20.0,21651.0,112.0,0.0,264.0,0.0
jan01,Davanagere,10,22037.0,18.0,21669.0,104.0,0.0,264.0,0.0
jan02,Davanagere,4,22041.0,20.0,21689.0,88.0,0.0,264.0,0.0
jan03,Davanagere,16,22057.0,6.0,21695.0,98.0,0.0,264.0,0.0
jan04,Davanagere,2,22059.0,14.0,21709.0,86.0,0.0,264.0,0.0
jan05,Davanagere,4,22063.0,16.0,21725.0,74.0,0.0,264.0,0.0
jan06,Davanagere,10,22073.0,3.0,21728.0,81.0,0.0,264.0,0.0
jan07,Davanagere,13,22086.0,14.0,21742.0,80.0,0.0,264.0,0.0
jan08,Davanagere,16,22102.0,5.0,21747.0,91.0,0.0,264.0,0.0
jan09,Davanagere,13,22115.0,15.0,21762.0,89.0,0.0,264.0,0.0
jan10,Davanagere,19,22134.0,12.0,21774.0,96.0,0.0,264.0,0.0
jan11,Davanagere,4,22138.0,3.0,21777.0,97.0,0.0,264.0,0.0
jan12,Davanagere,16,22154.0,16.0,21793.0,97.0,0.0,264.0,0.0
jan13,Davanagere,24,22178.0,4.0,21797.0,117.0,0.0,264.0,0.0
jan14,Davanagere,10,22188.0,3.0,21800.0,124.0,0.0,264.0,0.0
jan15,Davanagere,6,22194.0,11.0,21811.0,119.0,0.0,264.0,0.0
jan16,Davanagere,9,22203.0,12.0,21823.0,116.0,0.0,264.0,0.0
jan17,Davanagere,13,22216.0,15.0,21838.0,114.0,0.0,264.0,0.0
jan18,Davanagere,8,22224.0,16.0,21854.0,106.0,0.0,264.0,0.0
jan19,Davanagere,5,22229.0,18.0,21872.0,93.0,0.0,264.0,0.0
jan20,Davanagere,10,22239.0,4.0,21876.0,99.0,0.0,264.0,0.0
jan21,Davanagere,7,22246.0,17.0,21893.0,89.0,0.0,264.0,0.0
jan22,Davanagere,5,22251.0,22.0,21915.0,72.0,0.0,264.0,0.0
jan23,Davanagere,13,22264.0,10.0,21925.0,75.0,0.0,264.0,0.0
jan24,Davanagere,10,22274.0,6.0,21931.0,79.0,0.0,264.0,0.0
jan25,Davanagere,5,22279.0,6.0,21937.0,78.0,0.0,264.0,0.0
jan26,Davanagere,5,22284.0,16.0,21953.0,67.0,0.0,264.0,0.0
jan27,Davanagere,14,22298.0,8.0,21961.0,73.0,0.0,264.0,0.0
jan28,Davanagere,3,22301.0,5.0,21966.0,71.0,0.0,264.0,0.0
jan29,Davanagere,8.0,22309.0,9.0,21975.0,70.0,0.0,264.0,0.0
jan30,Davanagere,13,22322.0,8.0,21983.0,75.0,0.0,264.0,0.0
jan31,Davanagere,8,22330.0,8.0,21991.0,75.0,0.0,264.0,0.0
feb01,Davanagere,0,22330.0,9.0,22000.0,66.0,0.0,264.0,0.0
feb02,Davanagere,7,22337.0,10.0,22010.0,63.0,0.0,264.0,0.0
feb03,Davanagere,12.0,22349.0,4.0,22014.0,71.0,0.0,264.0,0.0
feb04,Davanagere,3.0,22352.0,14.0,22028.0,60.0,0.0,264.0,0.0
feb05,Davanagere,2.0,22354.0,6.0,22034.0,56.0,0.0,264.0,0.0
feb06,Davanagere,5,22359.0,3.0,22037.0,58.0,0.0,264.0,0.0
feb07,Davanagere,6,22365.0,8.0,22045.0,56.0,0.0,264.0,0.0
feb08,Davanagere,0,22365.0,13.0,22058.0,43.0,0.0,264.0,0.0
feb09,Davanagere,1,22366.0,8.0,22066.0,36.0,0.0,264.0,0.0
feb10,Davanagere,9,22375.0,1.0,22067.0,44.0,0.0,264.0,0.0
feb11,Davanagere,5.0,22380.0,8.0,22075.0,41.0,0.0,264.0,0.0
feb12,Davanagere,5.0,22385.0,11.0,22086.0,35.0,0.0,264.0,0.0
feb13,Davanagere,5,22390.0,2.0,22088.0,38.0,0.0,264.0,0.0
feb14,Davanagere,8,22398.0,2.0,22090.0,44.0,0.0,264.0,0.0
feb15,Davanagere,2,22400.0,4.0,22094.0,42.0,0.0,264.0,0.0
feb16,Davanagere,2,22402.0,6.0,22100.0,38.0,0.0,264.0,0.0
feb17,Davanagere,5.0,22407.0,0.0,22100.0,43.0,0.0,264.0,0.0
feb18,Davanagere,4.0,22411.0,1.0,22101.0,46.0,0.0,264.0,0.0
feb19,Davanagere,5,22416.0,9.0,22110.0,42.0,0.0,264.0,0.0
feb20,Davanagere,8,22424.0,5.0,22115.0,45.0,0.0,264.0,0.0
feb21,Davanagere,2,22426.0,5.0,22120.0,42.0,0.0,264.0,0.0
feb22,Davanagere,2,22428.0,5.0,22125.0,39.0,0.0,264.0,0.0
feb23,Davanagere,0,22428.0,8.0,22133.0,31.0,0.0,264.0,0.0
feb24,Davanagere,4,22432.0,0.0,22133.0,35.0,0.0,264.0,0.0
feb25,Davanagere,1,22433.0,5.0,22138.0,31.0,0.0,264.0,0.0
feb26,Davanagere,1,22434.0,4.0,22142.0,28.0,0.0,264.0,0.0
feb27,Davanagere,1,22435.0,5.0,22147.0,24.0,0.0,264.0,0.0
feb28,Davanagere,5,22440.0,5.0,22152.0,24.0,0.0,264.0,0.0
