date,District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
sep14,Udupi,40.0,14086.0,0.0,12043.0,1914.0,0.0,129.0,0.0
sep15,Udupi,1.0,14087.0,0.0,12043.0,1915.0,0.0,129.0,0.0
sep16,Udupi,191.0,14278.0,0.0,12043.0,2106.0,0.0,129.0,0.0
sep17,Udupi,120.0,14398.0,864.0,12907.0,1358.0,4.0,133.0,0.0
sep18,Udupi,493.0,14891.0,268.0,13175.0,1578.0,5.0,138.0,0.0
sep19,Udupi,215.0,15106.0,310.0,13485.0,1482.0,1.0,139.0,0.0
sep20,Udupi,295.0,15401.0,215.0,13700.0,1562.0,0.0,139.0,0.0
sep21,Udupi,231.0,15632.0,278.0,13978.0,1511.0,4.0,143.0,0.0
sep22,Udupi,106.0,15738.0,0.0,13978.0,1617.0,0.0,143.0,0.0
sep23,Udupi,102.0,15840.0,0.0,13978.0,1719.0,0.0,143.0,0.0
sep24,Udupi,74.0,15914.0,198.0,14176.0,1595.0,0.0,143.0,0.0
sep25,Udupi,63.0,15977.0,103.0,14279.0,1555.0,0.0,143.0,0.0
sep26,Udupi,57.0,16034.0,116.0,14395.0,1496.0,0.0,143.0,0.0
sep27,Udupi,320.0,16354.0,122.0,14517.0,1693.0,1.0,144.0,0.0
sep28,Udupi,332.0,16686.0,195.0,14712.0,1830.0,0.0,144.0,0.0
sep29,Udupi,319.0,17005.0,69.0,14781.0,2078.0,2.0,146.0,0.0
sep30,Udupi,139.0,17144.0,187.0,14968.0,2029.0,1.0,147.0,0.0
oct01,Udupi,275,17419.0,329.0,15297.0,1972.0,3.0,150.0,0.0
oct02,Udupi,212,17631.0,68.0,15365.0,2115.0,1.0,151.0,0.0
oct03,Udupi,158,17789.0,297.0,15662.0,1973.0,3.0,154.0,0.0
oct04,Udupi,231,18020.0,59.0,15721.0,2145.0,0.0,154.0,0.0
oct05,Udupi,118,18138.0,23.0,15744.0,2237.0,3.0,157.0,0.0
oct06,Udupi,224,18362.0,384.0,16128.0,2074.0,3.0,160.0,0.0
oct07,Udupi,209,18571.0,185.0,16313.0,2096.0,2.0,162.0,0.0
oct08,Udupi,239,18810.0,379.0,16692.0,1955.0,1.0,163.0,0.0
oct09,Udupi,177,18987.0,225.0,16917.0,1906.0,1.0,164.0,0.0
oct10,Udupi,237,19224.0,224.0,17141.0,1918.0,1.0,165.0,0.0
oct11,Udupi,171,19395.0,135.0,17276.0,1953.0,1.0,166.0,0.0
oct12,Udupi,317,19712.0,276.0,17552.0,1993.0,1.0,167.0,0.0
oct13,Udupi,168,19880.0,186.0,17738.0,1974.0,1.0,168.0,0.0
oct14,Udupi,199,20079.0,163.0,17901.0,2010.0,0.0,168.0,0.0
oct15,Udupi,179,20258.0,253.0,18154.0,1934.0,2.0,170.0,0.0
oct16,Udupi,211,20469.0,255.0,18409.0,1888.0,2.0,172.0,0.0
oct17,Udupi,210,20679.0,169.0,18578.0,1928.0,1.0,173.0,0.0
oct18,Udupi,129,20808.0,154.0,18732.0,1903.0,0.0,173.0,0.0
oct19,Udupi,101,20909.0,163.0,18895.0,1839.0,2.0,175.0,0.0
oct20,Udupi,103,21012.0,219.0,19114.0,1722.0,1.0,176.0,0.0
oct21,Udupi,117,21129.0,191.0,19305.0,1648.0,0.0,176.0,0.0
oct22,Udupi,141,21270.0,267.0,19572.0,1521.0,1.0,177.0,0.0
oct24,Udupi,81,21401.0,173.0,19927.0,1296.0,0.0,178.0,0.0
oct25,Udupi,117,21518.0,175.0,20102.0,1238.0,0.0,178.0,0.0
oct26,Udupi,44,21562.0,199.0,20301.0,1082.0,1.0,179.0,0.0
oct27,Udupi,86,21648.0,204.0,20505.0,963.0,1.0,180.0,0.0
oct28,Udupi,65,21713.0,125.0,20630.0,902.0,1.0,181.0,0.0
oct29,Udupi,66,21779.0,111.0,20741.0,856.0,1.0,182.0,0.0
oct30,Udupi,44,21823.0,97.0,20838.0,803.0,0.0,182.0,0.0
oct31,Udupi,49,21872.0,114.0,20952.0,738.0,0.0,182.0,0.0
dec01,Udupi,14,22703.0,22.0,22312.0,204.0,0.0,187.0,0.0
dec02,Udupi,15,22718.0,21.0,22333.0,198.0,0.0,187.0,0.0
dec03,Udupi,26,22744.0,18.0,22351.0,206.0,0.0,187.0,0.0
dec04,Udupi,14,22758.0,17.0,22368.0,203.0,0.0,187.0,0.0
dec05,Udupi,14,22772.0,27.0,22395.0,190.0,0.0,187.0,0.0
dec06,Udupi,15,22787.0,28.0,22423.0,177.0,0.0,187.0,0.0
dec07,Udupi,15,22802.0,31.0,22454.0,161.0,0.0,187.0,0.0
dec08,Udupi,11,22813.0,38.0,22492.0,134.0,0.0,187.0,0.0
dec09,Udupi,15,22828.0,13.0,22505.0,136.0,0.0,187.0,0.0
dec10,Udupi,15,22843.0,12.0,22517.0,139.0,0.0,187.0,0.0
dec11,Udupi,20,22863.0,15.0,22532.0,144.0,0.0,187.0,0.0
dec12,Udupi,21,22884.0,27.0,22559.0,138.0,0.0,187.0,0.0
dec13,Udupi,11,22895.0,14.0,22573.0,135.0,0.0,187.0,0.0
dec14,Udupi,12,22907.0,13.0,22586.0,134.0,0.0,187.0,0.0
dec15,Udupi,6,22913.0,16.0,22602.0,124.0,0.0,187.0,0.0
dec16,Udupi,16,22929.0,15.0,22617.0,125.0,0.0,187.0,0.0
dec17,Udupi,12,22941.0,11.0,22628.0,126.0,0.0,187.0,0.0
dec18,Udupi,5,22946.0,14.0,22642.0,117.0,0.0,187.0,0.0
dec19,Udupi,8,22954.0,14.0,22656.0,110.0,1.0,188.0,0.0
dec20,Udupi,4,22958.0,22.0,22678.0,92.0,0.0,188.0,0.0
dec21,Udupi,3,22961.0,25.0,22703.0,70.0,0.0,188.0,0.0
