date,District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
feb09,Kolara,1,10034.0,6.0,9812.0,45.0,0.0,177.0,0.0
feb10,Kolara,2,10036.0,4.0,9816.0,43.0,0.0,177.0,0.0
feb11,Kolara,5.0,10041.0,7.0,9823.0,41.0,0.0,177.0,0.0
feb12,Kolara,6.0,10047.0,5.0,9828.0,42.0,0.0,177.0,0.0
feb13,Kolara,8,10055.0,4.0,9832.0,46.0,0.0,177.0,0.0
feb14,Kolara,9,10064.0,3.0,9835.0,52.0,0.0,177.0,0.0
feb15,Kolara,0,10064.0,7.0,9842.0,45.0,0.0,177.0,0.0
feb16,Kolara,2,10066.0,4.0,9846.0,43.0,0.0,177.0,0.0
feb17,Kolara,1.0,10067.0,3.0,9849.0,41.0,0.0,177.0,0.0
feb18,Kolara,2.0,10069.0,3.0,9852.0,40.0,0.0,177.0,0.0
feb19,Kolara,6,10075.0,4.0,9856.0,42.0,0.0,177.0,0.0
feb20,Kolara,17,10092.0,8.0,9864.0,51.0,0.0,177.0,0.0
feb21,Kolara,0,10092.0,7.0,9871.0,44.0,0.0,177.0,0.0
feb22,Kolara,4,10096.0,4.0,9875.0,44.0,0.0,177.0,0.0
feb23,Kolara,1,10097.0,4.0,9879.0,41.0,0.0,177.0,0.0
feb24,Kolara,4,10101.0,5.0,9884.0,40.0,0.0,177.0,0.0
feb25,Kolara,2,10103.0,4.0,9888.0,38.0,0.0,177.0,0.0
feb26,Kolara,4,10107.0,5.0,9893.0,37.0,0.0,177.0,0.0
feb27,Kolara,5,10112.0,3.0,9896.0,39.0,0.0,177.0,0.0
feb28,Kolara,7,10119.0,6.0,9902.0,40.0,0.0,177.0,0.0
