date,District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
sep03,Dakshina Kannada,316.0,13795.0,208.0,10706.0,2705.0,3.0,382.0,2.0
sep04,Dakshina Kannada,428.0,14223.0,222.0,10928.0,2904.0,7.0,389.0,2.0
sep06,Dakshina Kannada,326.0,14926.0,202.0,11441.0,3084.0,1.0,399.0,2.0
sep07,Dakshina Kannada,152.0,15078.0,313.0,11756.0,2913.0,8.0,407.0,2.0
sep08,Dakshina Kannada,374.0,15452.0,232.0,11988.0,3052.0,3.0,410.0,2.0
sep09,Dakshina Kannada,310,15762.0,256.0,12244.0,3100.0,6.0,416.0,2.0
sep10,Dakshina Kannada,350,16112.0,170.0,12414.0,3271.0,9.0,425.0,2.0
sep11,Dakshina Kannada,446.0,16558.0,197.0,12611.0,3513.0,7.0,432.0,2.0
sep12,Dakshina Kannada,401.0,16959.0,204.0,12815.0,3705.0,5.0,437.0,2.0
sep13,Dakshina Kannada,404.0,17363.0,174.0,12989.0,3932.0,3.0,440.0,2.0
sep14,Dakshina Kannada,413.0,17776.0,297.0,13286.0,4043.0,5.0,445.0,2.0
sep15,Dakshina Kannada,316.0,18092.0,322.0,13608.0,4032.0,5.0,450.0,2.0
sep16,Dakshina Kannada,466.0,18558.0,0.0,13608.0,4499.0,0.0,449.0,2.0
sep17,Dakshina Kannada,308.0,18866.0,398.0,14006.0,4400.0,9.0,458.0,2.0
sep18,Dakshina Kannada,456.0,19322.0,340.0,14346.0,4505.0,11.0,469.0,2.0
sep19,Dakshina Kannada,432.0,19754.0,404.0,14750.0,4528.0,5.0,474.0,2.0
sep20,Dakshina Kannada,380.0,20134.0,353.0,15103.0,4549.0,6.0,480.0,2.0
sep21,Dakshina Kannada,233.0,20367.0,404.0,15507.0,4370.0,8.0,488.0,2.0
sep22,Dakshina Kannada,211.0,20578.0,209.0,15716.0,4368.0,4.0,492.0,2.0
sep23,Dakshina Kannada,186.0,20764.0,0.0,15716.0,4554.0,0.0,492.0,2.0
sep24,Dakshina Kannada,266.0,21030.0,10.0,15726.0,4808.0,2.0,494.0,2.0
sep25,Dakshina Kannada,217.0,21247.0,68.0,15794.0,4957.0,0.0,494.0,2.0
sep26,Dakshina Kannada,420.0,21667.0,152.0,15946.0,5217.0,8.0,502.0,2.0
sep27,Dakshina Kannada,460.0,22127.0,134.0,16080.0,5537.0,6.0,508.0,2.0
sep28,Dakshina Kannada,217.0,22344.0,190.0,16270.0,5557.0,7.0,515.0,2.0
sep29,Dakshina Kannada,362.0,22706.0,232.0,16502.0,5678.0,9.0,524.0,2.0
sep30,Dakshina Kannada,240.0,22946.0,299.0,16801.0,5609.0,10.0,534.0,2.0
oct01,Dakshina Kannada,493,23439.0,287.0,17088.0,5804.0,11.0,545.0,2.0
oct02,Dakshina Kannada,322,23761.0,277.0,17365.0,5837.0,12.0,557.0,2.0
oct03,Dakshina Kannada,258,24019.0,344.0,17709.0,5742.0,9.0,566.0,2.0
oct04,Dakshina Kannada,293,24312.0,434.0,18143.0,5599.0,2.0,568.0,2.0
oct05,Dakshina Kannada,245,24557.0,261.0,18404.0,5577.0,6.0,574.0,2.0
oct06,Dakshina Kannada,272,24829.0,382.0,18786.0,5460.0,7.0,581.0,2.0
oct07,Dakshina Kannada,447,25276.0,1214.0,20000.0,4686.0,7.0,588.0,2.0
oct08,Dakshina Kannada,296,25572.0,586.0,20586.0,4390.0,6.0,594.0,2.0
oct09,Dakshina Kannada,376,25948.0,268.0,20854.0,4496.0,2.0,596.0,2.0
oct10,Dakshina Kannada,316,26264.0,607.0,21461.0,4201.0,4.0,600.0,2.0
oct11,Dakshina Kannada,265,26529.0,283.0,21744.0,4178.0,5.0,605.0,2.0
oct12,"DakshinaKannada",303,26832.0,194.0,21938.0,4283.0,4.0,609.0,2.0
oct13,"DakshinaKannada",314,27146.0,486.0,22424.0,4108.0,3.0,612.0,2.0
