date,District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
sep10,Uttara Kannada,214,6568.0,116.0,4584.0,1910.0,8.0,74.0,0.0
sep11,Uttara Kannada,114.0,6682.0,182.0,4766.0,1838.0,4.0,78.0,0.0
sep12,Uttara Kannada,130.0,6812.0,86.0,4852.0,1880.0,2.0,80.0,0.0
sep13,Uttara Kannada,141.0,6953.0,36.0,4888.0,1984.0,1.0,81.0,0.0
sep14,Uttara Kannada,191.0,7144.0,99.0,4987.0,2074.0,2.0,83.0,0.0
sep15,Uttara Kannada,195.0,7339.0,162.0,5149.0,2105.0,2.0,85.0,0.0
sep16,Uttara Kannada,294.0,7633.0,136.0,5285.0,2261.0,4.0,87.0,0.0
sep17,Uttara Kannada,127.0,7760.0,51.0,5336.0,2333.0,4.0,91.0,0.0
sep18,Uttara Kannada,181.0,7941.0,105.0,5441.0,2406.0,3.0,94.0,0.0
sep19,Uttara Kannada,129.0,8070.0,407.0,5848.0,2122.0,6.0,100.0,0.0
sep20,Uttara Kannada,108.0,8178.0,140.0,5988.0,2088.0,2.0,102.0,0.0
sep21,Uttara Kannada,184.0,8362.0,21.0,6009.0,2251.0,0.0,102.0,0.0
sep22,Uttara Kannada,155.0,8517.0,456.0,6465.0,1943.0,7.0,109.0,0.0
sep23,Uttara Kannada,115.0,8632.0,0.0,6465.0,2058.0,0.0,109.0,0.0
sep24,Uttara Kannada,109.0,8741.0,38.0,6503.0,2129.0,0.0,109.0,0.0
sep25,Uttara Kannada,92.0,8833.0,63.0,6566.0,2158.0,0.0,109.0,0.0
sep26,Uttara Kannada,104.0,8937.0,51.0,6617.0,2211.0,0.0,109.0,0.0
sep27,Uttara Kannada,100.0,9037.0,47.0,6664.0,2264.0,0.0,109.0,0.0
sep28,Uttara Kannada,176.0,9213.0,43.0,6707.0,2395.0,2.0,111.0,0.0
sep29,Uttara Kannada,125.0,9338.0,54.0,6761.0,2466.0,0.0,111.0,0.0
sep30,Uttara Kannada,146.0,9484.0,142.0,6903.0,2470.0,0.0,111.0,0.0
oct01,Uttara Kannada,87,9571.0,34.0,6937.0,2523.0,0.0,111.0,0.0
oct02,Uttara Kannada,80,9651.0,18.0,6955.0,2585.0,0.0,111.0,0.0
oct03,Uttara Kannada,92,9743.0,32.0,6987.0,2641.0,4.0,115.0,0.0
oct04,Uttara Kannada,84,9827.0,42.0,7029.0,2683.0,0.0,115.0,0.0
oct05,Uttara Kannada,64,9891.0,40.0,7069.0,2707.0,0.0,115.0,0.0
oct06,Uttara Kannada,150,10041.0,286.0,7355.0,2571.0,0.0,115.0,0.0
oct07,Uttara Kannada,462,10503.0,818.0,8173.0,2208.0,7.0,122.0,0.0
oct08,Uttara Kannada,213,10716.0,335.0,8508.0,2084.0,2.0,124.0,0.0
oct09,Uttara Kannada,196,10912.0,296.0,8804.0,1981.0,3.0,127.0,0.0
oct10,Uttara Kannada,89,11001.0,234.0,9038.0,1834.0,2.0,129.0,0.0
oct11,Uttara Kannada,115,11116.0,597.0,9635.0,1350.0,2.0,131.0,0.0
oct12,Uttara Kannada,151,11267.0,162.0,9797.0,1336.0,3.0,134.0,0.0
oct13,Uttara Kannada,115,11382.0,226.0,10023.0,1224.0,1.0,135.0,0.0
oct14,Uttara Kannada,192,11574.0,99.0,10122.0,1314.0,3.0,138.0,0.0
oct15,Uttara Kannada,57,11631.0,101.0,10223.0,1268.0,2.0,140.0,0.0
oct16,Uttara Kannada,111,11742.0,131.0,10354.0,1244.0,4.0,144.0,0.0
oct17,Uttara Kannada,123,11865.0,116.0,10470.0,1247.0,4.0,148.0,0.0
oct18,Uttara Kannada,92,11957.0,115.0,10585.0,1222.0,2.0,150.0,0.0
oct19,Uttara Kannada,28,11985.0,58.0,10643.0,1192.0,0.0,150.0,0.0
oct20,Uttara Kannada,180,12165.0,125.0,10768.0,1246.0,1.0,151.0,0.0
oct21,Uttara Kannada,74,12239.0,105.0,10873.0,1215.0,0.0,151.0,0.0
oct22,Uttara Kannada,60,12299.0,199.0,11072.0,1076.0,0.0,151.0,0.0
oct24,Uttara Kannada,48,12460.0,92.0,11264.0,1045.0,0.0,151.0,0.0
