date,District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
sep13,Mysuru,665.0,25751.0,668.0,18158.0,7002.0,15.0,591.0,0.0
sep14,Mysuru,677.0,26428.0,945.0,19103.0,6722.0,12.0,603.0,0.0
sep15,Mysuru,312.0,26740.0,476.0,19579.0,6546.0,12.0,615.0,0.0
sep16,Mysuru,748.0,27486.0,1285.0,20864.0,5989.0,17.0,633.0,0.0
sep17,Mysuru,591.0,28077.0,667.0,21531.0,5896.0,17.0,650.0,0.0
sep18,Mysuru,600.0,28677.0,883.0,22414.0,5596.0,17.0,667.0,0.0
sep19,Mysuru,626.0,29303.0,1018.0,23432.0,5192.0,12.0,679.0,0.0
sep20,Mysuru,481.0,29784.0,1050.0,24482.0,4611.0,12.0,691.0,0.0
sep21,Mysuru,524.0,30308.0,633.0,25115.0,4487.0,15.0,706.0,0.0
sep22,Mysuru,443.0,30751.0,936.0,26051.0,3985.0,9.0,715.0,0.0
sep23,Mysuru,341.0,31092.0,0.0,26051.0,4326.0,0.0,715.0,0.0
sep24,Mysuru,481.0,31573.0,0.0,26051.0,4807.0,0.0,715.0,0.0
sep25,Mysuru,702.0,32275.0,10.0,26061.0,5499.0,0.0,715.0,0.0
sep26,Mysuru,73.0,32348.0,20.0,26081.0,5546.0,6.0,721.0,0.0
sep27,Mysuru,952.0,33300.0,20.0,26101.0,6477.0,1.0,722.0,0.0
sep28,Mysuru,240.0,33540.0,20.0,26121.0,6695.0,2.0,724.0,0.0
sep29,Mysuru,414.0,33954.0,350.0,26471.0,6752.0,7.0,731.0,0.0
sep30,Mysuru,564.0,34518.0,200.0,26671.0,7110.0,6.0,737.0,0.0
oct01,Mysuru,101,34619.0,722.0,27393.0,6464.0,25.0,762.0,0.0
oct02,Mysuru,158,34777.0,213.0,27606.0,6391.0,18.0,780.0,0.0
oct03,Mysuru,1514,36291.0,859.0,28465.0,7028.0,18.0,798.0,0.0
oct04,Mysuru,1037,37328.0,316.0,28781.0,7737.0,12.0,810.0,0.0
oct05,Mysuru,910,38238.0,427.0,29208.0,8212.0,8.0,818.0,0.0
oct06,Mysuru,373,38611.0,1169.0,30377.0,7403.0,13.0,831.0,0.0
oct07,Mysuru,979,39590.0,1317.0,31694.0,7056.0,9.0,840.0,0.0
oct08,Mysuru,642,40232.0,563.0,32257.0,7123.0,12.0,852.0,0.0
oct09,Mysuru,826,41058.0,472.0,32729.0,7467.0,10.0,862.0,0.0
oct10,Mysuru,465,41523.0,569.0,33298.0,7350.0,13.0,875.0,0.0
oct11,Mysuru,541,42064.0,331.0,33629.0,7549.0,11.0,886.0,0.0
oct12,Mysuru,309,42373.0,728.0,34357.0,7123.0,7.0,893.0,0.0
oct13,Mysuru,416,42789.0,693.0,35050.0,6843.0,3.0,896.0,0.0
oct14,Mysuru,641,43430.0,678.0,35728.0,6795.0,11.0,907.0,0.0
oct15,Mysuru,303,43733.0,116.0,35844.0,6980.0,2.0,909.0,0.0
oct16,Mysuru,404,44137.0,261.0,36105.0,7120.0,3.0,912.0,0.0
oct17,Mysuru,501,44638.0,365.0,36470.0,7246.0,10.0,922.0,0.0
oct18,Mysuru,404,45042.0,353.0,36823.0,7296.0,1.0,923.0,0.0
oct19,Mysuru,151,45193.0,496.0,37319.0,6947.0,4.0,927.0,0.0
oct20,Mysuru,451,45644.0,1420.0,38739.0,5976.0,2.0,929.0,0.0
oct21,Mysuru,220,45864.0,1147.0,39886.0,5046.0,3.0,932.0,0.0
oct22,Mysuru,308,46172.0,1352.0,41238.0,3998.0,4.0,936.0,0.0
oct24,Mysuru,173,46565.0,830.0,42962.0,2658.0,6.0,945.0,0.0
oct25,Mysuru,140,46705.0,366.0,43328.0,2430.0,2.0,947.0,0.0
oct26,Mysuru,139,46844.0,410.0,43738.0,2157.0,2.0,949.0,0.0
oct27,Mysuru,188,47032.0,288.0,44026.0,2055.0,2.0,951.0,0.0
oct28,Mysuru,169,47201.0,149.0,44175.0,2073.0,2.0,953.0,0.0
oct29,Mysuru,204,47405.0,375.0,44550.0,1900.0,2.0,955.0,0.0
oct30,Mysuru,118,47523.0,236.0,44786.0,1781.0,1.0,956.0,0.0
oct31,Mysuru,161,47684.0,307.0,45093.0,1633.0,2.0,958.0,0.0
dec01,Mysuru,51,50731.0,75.0,49401.0,330.0,1.0,1000.0,0.0
dec02,Mysuru,64,50795.0,77.0,49478.0,317.0,0.0,1000.0,0.0
dec03,Mysuru,53,50848.0,89.0,49567.0,280.0,1.0,1001.0,0.0
dec04,Mysuru,74,50922.0,23.0,49590.0,331.0,0.0,1001.0,0.0
dec05,Mysuru,55,50977.0,31.0,49621.0,355.0,0.0,1001.0,0.0
dec06,Mysuru,68,51045.0,82.0,49703.0,341.0,0.0,1001.0,0.0
dec07,Mysuru,34,51079.0,59.0,49762.0,316.0,0.0,1001.0,0.0
dec08,Mysuru,65,51144.0,47.0,49809.0,333.0,1.0,1002.0,0.0
