date,District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
sep13,Vijayapura,30.0,7750.0,84.0,7039.0,577.0,1.0,134.0,0.0
sep14,Vijayapura,176.0,7926.0,68.0,7107.0,683.0,2.0,136.0,0.0
sep15,Vijayapura,131.0,8057.0,87.0,7194.0,725.0,2.0,138.0,0.0
sep16,Vijayapura,115.0,8172.0,65.0,7259.0,773.0,2.0,140.0,0.0
sep17,Vijayapura,107.0,8279.0,74.0,7333.0,804.0,2.0,142.0,0.0
sep18,Vijayapura,86.0,8365.0,77.0,7410.0,812.0,1.0,143.0,0.0
sep19,Vijayapura,87.0,8452.0,84.0,7494.0,813.0,2.0,145.0,0.0
sep20,Vijayapura,81.0,8533.0,102.0,7596.0,791.0,1.0,146.0,0.0
sep21,Vijayapura,102.0,8635.0,90.0,7686.0,801.0,2.0,148.0,0.0
sep22,Vijayapura,80.0,8715.0,75.0,7761.0,804.0,2.0,150.0,0.0
sep23,Vijayapura,82.0,8797.0,119.0,7880.0,765.0,2.0,152.0,0.0
sep24,Vijayapura,79.0,8876.0,138.0,8018.0,704.0,2.0,154.0,0.0
sep25,Vijayapura,183.0,9059.0,192.0,8210.0,693.0,2.0,156.0,0.0
sep26,Vijayapura,67.0,9126.0,109.0,8319.0,649.0,2.0,158.0,0.0
sep27,Vijayapura,35.0,9161.0,93.0,8412.0,588.0,3.0,161.0,0.0
sep28,Vijayapura,117.0,9278.0,62.0,8474.0,642.0,1.0,162.0,0.0
sep29,Vijayapura,138.0,9416.0,81.0,8555.0,698.0,1.0,163.0,0.0
sep30,Vijayapura,80.0,9496.0,79.0,8634.0,698.0,1.0,164.0,0.0
oct01,Vijayapura,257,9753.0,73.0,8707.0,881.0,1.0,165.0,0.0
oct02,Vijayapura,146,9899.0,61.0,8768.0,965.0,1.0,166.0,0.0
oct03,Vijayapura,97,9996.0,131.0,8899.0,930.0,1.0,167.0,0.0
oct04,Vijayapura,152,10148.0,43.0,8942.0,1038.0,1.0,168.0,0.0
oct05,Vijayapura,136,10284.0,79.0,9021.0,1094.0,1.0,169.0,0.0
oct06,Vijayapura,80,10364.0,57.0,9078.0,1116.0,1.0,170.0,0.0
oct07,Vijayapura,73,10437.0,89.0,9167.0,1099.0,1.0,171.0,0.0
oct08,Vijayapura,110,10547.0,113.0,9280.0,1095.0,1.0,172.0,0.0
oct09,Vijayapura,92,10639.0,156.0,9436.0,1030.0,1.0,173.0,0.0
oct10,Vijayapura,130,10769.0,236.0,9672.0,923.0,1.0,174.0,0.0
oct11,Vijayapura,165,10934.0,140.0,9812.0,947.0,1.0,175.0,0.0
oct12,Vijayapura,91,11025.0,89.0,9901.0,948.0,1.0,176.0,0.0
oct13,Vijayapura,87,11112.0,132.0,10033.0,902.0,1.0,177.0,0.0
oct14,Vijayapura,128,11240.0,135.0,10168.0,893.0,2.0,179.0,0.0
oct15,Vijayapura,160,11400.0,216.0,10384.0,835.0,2.0,181.0,0.0
oct16,Vijayapura,73,11473.0,136.0,10520.0,770.0,2.0,183.0,0.0
oct17,Vijayapura,69,11542.0,177.0,10697.0,661.0,1.0,184.0,0.0
oct18,Vijayapura,95,11637.0,128.0,10825.0,627.0,1.0,185.0,0.0
oct19,Vijayapura,44,11681.0,172.0,10997.0,498.0,1.0,186.0,0.0
oct20,Vijayapura,80,11761.0,89.0,11086.0,488.0,1.0,187.0,0.0
oct21,Vijayapura,38,11799.0,75.0,11161.0,450.0,1.0,188.0,0.0
oct22,Vijayapura,83,11882.0,93.0,11254.0,439.0,1.0,189.0,0.0
oct24,Vijayapura,62,12036.0,81.0,11407.0,438.0,1.0,191.0,0.0
oct25,Vijayapura,49,12085.0,98.0,11505.0,389.0,0.0,191.0,0.0
oct26,Vijayapura,63,12148.0,59.0,11564.0,393.0,0.0,191.0,0.0
oct27,Vijayapura,128,12276.0,63.0,11627.0,457.0,1.0,192.0,0.0
oct28,Vijayapura,37,12313.0,39.0,11666.0,454.0,1.0,193.0,0.0
oct29,Vijayapura,71,12384.0,52.0,11718.0,472.0,1.0,194.0,0.0
oct30,Vijayapura,75,12459.0,72.0,11790.0,475.0,0.0,194.0,0.0
oct31,Vijayapura,122,12581.0,69.0,11859.0,527.0,1.0,195.0,0.0
dec01,Vijayapura,12,13792.0,22.0,13472.0,119.0,0.0,201.0,0.0
dec02,Vijayapura,22,13814.0,22.0,13494.0,118.0,1.0,202.0,0.0
dec03,Vijayapura,12,13826.0,24.0,13518.0,106.0,0.0,202.0,0.0
dec04,Vijayapura,12,13838.0,11.0,13529.0,107.0,0.0,202.0,0.0
dec05,Vijayapura,9,13847.0,26.0,13555.0,90.0,0.0,202.0,0.0
dec06,Vijayapura,13,13860.0,11.0,13566.0,92.0,0.0,202.0,0.0
dec07,Vijayapura,14,13874.0,15.0,13581.0,91.0,0.0,202.0,0.0
dec08,Vijayapura,6,13880.0,10.0,13591.0,87.0,0.0,202.0,0.0
dec09,Vijayapura,10,13890.0,12.0,13603.0,85.0,0.0,202.0,0.0
dec10,Vijayapura,16,13906.0,16.0,13619.0,85.0,0.0,202.0,0.0
dec11,Vijayapura,14,13920.0,9.0,13628.0,89.0,1.0,203.0,0.0
dec12,Vijayapura,18,13938.0,13.0,13641.0,94.0,0.0,203.0,0.0
dec13,Vijayapura,11,13949.0,16.0,13657.0,89.0,0.0,203.0,0.0
dec14,Vijayapura,15,13964.0,19.0,13676.0,85.0,0.0,203.0,0.0
dec15,Vijayapura,17,13981.0,8.0,13684.0,94.0,0.0,203.0,0.0
dec16,Vijayapura,6,13987.0,7.0,13691.0,93.0,0.0,203.0,0.0
dec17,Vijayapura,14,14001.0,7.0,13698.0,100.0,0.0,203.0,0.0
dec18,Vijayapura,25,14026.0,13.0,13711.0,112.0,0.0,203.0,0.0
dec19,Vijayapura,10,14036.0,12.0,13723.0,110.0,0.0,203.0,0.0
dec20,Vijayapura,23,14059.0,11.0,13734.0,121.0,1.0,204.0,0.0
dec21,Vijayapura,15,14074.0,22.0,13756.0,114.0,0.0,204.0,0.0
dec22,Vijayapura,8,14082.0,12.0,13768.0,110.0,0.0,204.0,0.0
dec23,Vijayapura,17,14099.0,12.0,13780.0,115.0,0.0,204.0,0.0
dec24,Vijayapura,21,14120.0,19.0,13799.0,117.0,0.0,204.0,0.0
