date,District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
sep14,Ballari,264.0,27077.0,274.0,22002.0,4722.0,7.0,353.0,0.0
sep15,Ballari,54.0,27131.0,0.0,22002.0,4776.0,0.0,353.0,0.0
sep16,Ballari,381.0,27512.0,0.0,22002.0,5157.0,0.0,353.0,0.0
sep17,Ballari,677.0,28189.0,953.0,22955.0,4874.0,7.0,360.0,0.0
sep18,Ballari,296.0,28485.0,362.0,23317.0,4783.0,25.0,385.0,0.0
sep19,Ballari,300.0,28785.0,215.0,23532.0,4861.0,7.0,392.0,0.0
sep20,Ballari,298.0,29083.0,175.0,23707.0,4976.0,8.0,400.0,0.0
sep21,Ballari,196.0,29279.0,954.0,24661.0,4209.0,9.0,409.0,0.0
sep22,Ballari,181.0,29460.0,450.0,25111.0,3931.0,9.0,418.0,0.0
sep23,Ballari,192.0,29652.0,0.0,25111.0,4123.0,0.0,418.0,0.0
sep24,Ballari,21.0,29673.0,80.0,25191.0,4054.0,10.0,428.0,0.0
sep25,Ballari,498.0,30171.0,208.0,25399.0,4336.0,8.0,436.0,0.0
sep26,Ballari,462.0,30633.0,526.0,25925.0,4265.0,7.0,443.0,0.0
sep27,Ballari,310.0,30943.0,635.0,26560.0,3931.0,9.0,452.0,0.0
sep28,Ballari,164.0,31107.0,1489.0,28049.0,2600.0,6.0,458.0,0.0
sep29,Ballari,313.0,31420.0,295.0,28344.0,2616.0,2.0,460.0,0.0
sep30,Ballari,109.0,31529.0,489.0,28833.0,2234.0,2.0,462.0,0.0
oct01,Ballari,486,32015.0,78.0,28911.0,2640.0,2.0,464.0,0.0
oct02,Ballari,262,32277.0,57.0,28968.0,2843.0,2.0,466.0,0.0
oct03,Ballari,253,32530.0,240.0,29208.0,2852.0,4.0,470.0,0.0
oct04,Ballari,304,32834.0,235.0,29443.0,2918.0,3.0,473.0,0.0
oct05,Ballari,170,33004.0,233.0,29676.0,2850.0,5.0,478.0,0.0
oct06,Ballari,253,33257.0,354.0,30030.0,2745.0,4.0,482.0,0.0
oct07,Ballari,258,33515.0,123.0,30153.0,2880.0,0.0,482.0,0.0
oct08,Ballari,248,33763.0,275.0,30428.0,2850.0,3.0,485.0,0.0
oct09,Ballari,217,33980.0,357.0,30785.0,2708.0,2.0,487.0,0.0
oct10,Ballari,225,34205.0,272.0,31057.0,2658.0,3.0,490.0,0.0
oct11,Ballari,226,34431.0,376.0,31433.0,2506.0,2.0,492.0,0.0
oct12,Ballari,142,34573.0,179.0,31612.0,2467.0,2.0,494.0,0.0
oct13,Ballari,38,34611.0,248.0,31860.0,2254.0,3.0,497.0,0.0
oct14,Ballari,275,34886.0,181.0,32041.0,2345.0,3.0,500.0,0.0
oct15,Ballari,282,35168.0,231.0,32272.0,2393.0,3.0,503.0,0.0
oct16,Ballari,174,35342.0,283.0,32555.0,2282.0,2.0,505.0,0.0
oct17,Ballari,189,35531.0,399.0,32954.0,2070.0,2.0,507.0,0.0
oct18,Ballari,171,35702.0,207.0,33161.0,2032.0,2.0,509.0,0.0
oct19,Ballari,186,35888.0,281.0,33442.0,1934.0,3.0,512.0,0.0
oct20,Ballari,188,36076.0,164.0,33606.0,1957.0,1.0,513.0,0.0
oct21,Ballari,145,36221.0,210.0,33816.0,1890.0,2.0,515.0,0.0
oct22,Ballari,218,36439.0,178.0,33994.0,1928.0,2.0,517.0,0.0
oct24,Ballari,129,36683.0,201.0,34376.0,1786.0,2.0,521.0,0.0
oct25,Ballari,132,36815.0,175.0,34551.0,1741.0,2.0,523.0,0.0
oct26,Ballari,47,36862.0,168.0,34719.0,1618.0,2.0,525.0,0.0
oct27,Ballari,64,36926.0,168.0,34887.0,1511.0,3.0,528.0,0.0
oct28,Ballari,69,36995.0,186.0,35073.0,1391.0,3.0,531.0,0.0
oct29,Ballari,74,37069.0,175.0,35248.0,1290.0,0.0,531.0,0.0
oct30,Ballari,82,37151.0,196.0,35444.0,1172.0,4.0,535.0,0.0
oct31,Ballari,70,37221.0,166.0,35610.0,1074.0,2.0,537.0,0.0
dec01,Ballari,7,38249.0,24.0,37461.0,205.0,1.0,583.0,0.0
dec02,Ballari,20,38269.0,32.0,37493.0,193.0,0.0,583.0,0.0
dec03,Ballari,22,38291.0,20.0,37513.0,195.0,0.0,583.0,0.0
dec04,Ballari,13,38304.0,26.0,37539.0,182.0,0.0,583.0,0.0
dec05,Ballari,23,38327.0,16.0,37555.0,188.0,1.0,584.0,0.0
dec06,Ballari,28,38355.0,23.0,37578.0,193.0,0.0,584.0,0.0
dec07,Ballari,15,38370.0,27.0,37605.0,180.0,1.0,585.0,0.0
dec08,Ballari,22,38392.0,15.0,37620.0,186.0,1.0,586.0,0.0
dec09,Ballari,15,38407.0,12.0,37632.0,189.0,0.0,586.0,0.0
dec10,Ballari,27,38434.0,9.0,37641.0,206.0,1.0,587.0,0.0
dec11,Ballari,20,38454.0,15.0,37656.0,211.0,0.0,587.0,0.0
dec12,Ballari,23,38477.0,19.0,37675.0,214.0,1.0,588.0,0.0
dec13,Ballari,36,38513.0,14.0,37689.0,236.0,0.0,588.0,0.0
dec14,Ballari,17,38530.0,20.0,37709.0,232.0,1.0,589.0,0.0
dec15,Ballari,17,38547.0,27.0,37736.0,222.0,0.0,589.0,0.0
dec16,Ballari,17,38564.0,25.0,37761.0,213.0,1.0,590.0,0.0
dec17,Ballari,21,38585.0,14.0,37775.0,220.0,0.0,590.0,0.0
