date,District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
sep12,Shivamogga,155.0,11917.0,269.0,8626.0,3094.0,5.0,197.0,0.0
sep13,Shivamogga,299.0,12216.0,213.0,8839.0,3175.0,5.0,202.0,0.0
sep14,Shivamogga,220.0,12436.0,282.0,9121.0,3108.0,5.0,207.0,0.0
sep15,Shivamogga,368.0,12804.0,0.0,9121.0,3476.0,0.0,207.0,0.0
sep16,Shivamogga,293.0,13097.0,0.0,9120.0,3771.0,0.0,206.0,0.0
sep17,Shivamogga,218.0,13315.0,0.0,9120.0,3989.0,0.0,206.0,0.0
sep18,Shivamogga,257.0,13572.0,1142.0,10262.0,3086.0,18.0,224.0,0.0
sep19,Shivamogga,106.0,13678.0,144.0,10406.0,3047.0,1.0,225.0,0.0
sep20,Shivamogga,295.0,13973.0,347.0,10753.0,2989.0,6.0,231.0,0.0
sep21,Shivamogga,348.0,14321.0,226.0,10979.0,3104.0,7.0,238.0,0.0
sep22,Shivamogga,234.0,14555.0,167.0,11146.0,3166.0,5.0,243.0,0.0
sep23,Shivamogga,187.0,14742.0,274.0,11420.0,3072.0,7.0,250.0,0.0
sep24,Shivamogga,234.0,14976.0,105.0,11525.0,3195.0,6.0,256.0,0.0
sep25,Shivamogga,183.0,15159.0,263.0,11788.0,3107.0,8.0,264.0,0.0
sep26,Shivamogga,254.0,15413.0,178.0,11966.0,3175.0,8.0,272.0,0.0
sep27,Shivamogga,164.0,15577.0,243.0,12209.0,3091.0,5.0,277.0,0.0
sep28,Shivamogga,181.0,15758.0,209.0,12418.0,3057.0,6.0,283.0,0.0
sep29,Shivamogga,347.0,16105.0,183.0,12601.0,3215.0,6.0,289.0,0.0
sep30,Shivamogga,248.0,16353.0,325.0,12926.0,3134.0,4.0,293.0,0.0
oct01,Shivamogga,138,16491.0,85.0,13011.0,3183.0,4.0,297.0,0.0
oct02,Shivamogga,307,16798.0,168.0,13179.0,3319.0,3.0,300.0,0.0
oct03,Shivamogga,337,17135.0,866.0,14045.0,2787.0,3.0,303.0,0.0
oct04,Shivamogga,279,17414.0,304.0,14349.0,2758.0,4.0,307.0,0.0
oct05,Shivamogga,160,17574.0,152.0,14501.0,2764.0,2.0,309.0,0.0
oct06,Shivamogga,224,17798.0,209.0,14710.0,2778.0,1.0,310.0,0.0
oct07,Shivamogga,203,18001.0,116.0,14826.0,2865.0,0.0,310.0,0.0
oct08,Shivamogga,250,18251.0,242.0,15068.0,2871.0,2.0,312.0,0.0
oct09,Shivamogga,140,18391.0,264.0,15332.0,2744.0,3.0,315.0,0.0
oct10,Shivamogga,259,18650.0,282.0,15614.0,2719.0,2.0,317.0,0.0
oct11,Shivamogga,130,18780.0,248.0,15862.0,2599.0,2.0,319.0,0.0
oct12,Shivamogga,66,18846.0,262.0,16124.0,2401.0,2.0,321.0,0.0
oct13,Shivamogga,170,19016.0,300.0,16424.0,2269.0,2.0,323.0,0.0
oct14,Shivamogga,83,19099.0,297.0,16721.0,2055.0,0.0,323.0,0.0
oct15,Shivamogga,169,19268.0,162.0,16883.0,2059.0,3.0,326.0,0.0
oct16,Shivamogga,136,19404.0,312.0,17195.0,1880.0,3.0,329.0,0.0
oct17,Shivamogga,129,19533.0,183.0,17378.0,1825.0,1.0,330.0,0.0
oct18,Shivamogga,103,19636.0,211.0,17589.0,1715.0,2.0,332.0,0.0
oct19,Shivamogga,64,19700.0,200.0,17789.0,1577.0,2.0,334.0,0.0
oct20,Shivamogga,116,19816.0,295.0,18084.0,1396.0,2.0,336.0,0.0
oct21,Shivamogga,177,19993.0,110.0,18194.0,1462.0,1.0,337.0,0.0
oct22,Shivamogga,93,20086.0,153.0,18347.0,1402.0,0.0,337.0,0.0
oct24,Shivamogga,79,20212.0,119.0,18572.0,1300.0,1.0,340.0,0.0
oct25,Shivamogga,32,20244.0,173.0,18745.0,1159.0,0.0,340.0,0.0
oct26,Shivamogga,3,20247.0,99.0,18844.0,1062.0,1.0,341.0,0.0
oct27,Shivamogga,103,20350.0,70.0,18914.0,1095.0,0.0,341.0,0.0
oct28,Shivamogga,67,20417.0,192.0,19106.0,969.0,1.0,342.0,0.0
oct29,Shivamogga,127,20544.0,37.0,19143.0,1058.0,1.0,343.0,0.0
oct30,Shivamogga,34,20578.0,175.0,19318.0,916.0,1.0,344.0,0.0
oct31,Shivamogga,18,20596.0,261.0,19579.0,672.0,1.0,345.0,0.0
dec01,Shivamogga,12,21562.0,25.0,21011.0,203.0,0.0,348.0,0.0
dec02,Shivamogga,24,21586.0,24.0,21035.0,203.0,0.0,348.0,0.0
dec03,Shivamogga,20,21606.0,13.0,21048.0,210.0,0.0,348.0,0.0
dec04,Shivamogga,19,21625.0,21.0,21069.0,208.0,0.0,348.0,0.0
dec05,Shivamogga,17,21642.0,9.0,21078.0,216.0,0.0,348.0,0.0
dec06,Shivamogga,11,21653.0,16.0,21094.0,211.0,0.0,348.0,0.0
dec07,Shivamogga,19,21672.0,27.0,21121.0,203.0,0.0,348.0,0.0
dec08,Shivamogga,13,21685.0,25.0,21146.0,191.0,0.0,348.0,0.0
dec09,Shivamogga,33,21718.0,20.0,21166.0,204.0,0.0,348.0,0.0
dec10,Shivamogga,5,21723.0,12.0,21178.0,197.0,0.0,348.0,0.0
dec11,Shivamogga,4,21727.0,14.0,21192.0,187.0,0.0,348.0,0.0
dec12,Shivamogga,18,21745.0,15.0,21207.0,190.0,0.0,348.0,0.0
dec13,Shivamogga,4,21749.0,24.0,21231.0,170.0,0.0,348.0,0.0
dec14,Shivamogga,13,21762.0,14.0,21245.0,169.0,0.0,348.0,0.0
dec15,Shivamogga,11,21773.0,21.0,21266.0,159.0,0.0,348.0,0.0
dec16,Shivamogga,13,21786.0,21.0,21287.0,151.0,0.0,348.0,0.0
dec17,Shivamogga,32,21818.0,10.0,21297.0,173.0,0.0,348.0,0.0
dec18,Shivamogga,16,21834.0,21.0,21318.0,168.0,0.0,348.0,0.0
dec19,Shivamogga,30,21864.0,18.0,21336.0,180.0,0.0,348.0,0.0
dec20,Shivamogga,10,21874.0,11.0,21347.0,179.0,0.0,348.0,0.0
dec21,Shivamogga,9,21883.0,8.0,21355.0,180.0,0.0,348.0,0.0
dec22,Shivamogga,16,21899.0,15.0,21370.0,181.0,0.0,348.0,0.0
dec23,Shivamogga,13,21912.0,9.0,21379.0,185.0,0.0,348.0,0.0
dec24,Shivamogga,19,21931.0,9.0,21388.0,195.0,0.0,348.0,0.0
dec25,Shivamogga,7,21938.0,10.0,21398.0,192.0,0.0,348.0,0.0
dec26,Shivamogga,31,21969.0,11.0,21409.0,212.0,0.0,348.0,0.0
dec27,Shivamogga,12,21981.0,17.0,21426.0,207.0,0.0,348.0,0.0
dec28,Shivamogga,17,21998.0,18.0,21444.0,206.0,0.0,348.0,0.0
dec29,Shivamogga,7,22005.0,24.0,21468.0,189.0,0.0,348.0,0.0
dec30,Shivamogga,20,22025.0,15.0,21483.0,194.0,0.0,348.0,0.0
dec31,Shivamogga,19,22044.0,6.0,21489.0,207.0,0.0,348.0,0.0
jan01,Shivamogga,20,22064.0,8.0,21497.0,219.0,0.0,348.0,0.0
jan02,Shivamogga,4,22068.0,14.0,21511.0,209.0,0.0,348.0,0.0
jan03,Shivamogga,11,22079.0,11.0,21522.0,209.0,0.0,348.0,0.0
jan04,Shivamogga,4,22083.0,15.0,21537.0,198.0,0.0,348.0,0.0
jan05,Shivamogga,14,22097.0,15.0,21552.0,197.0,0.0,348.0,0.0
jan06,Shivamogga,4,22101.0,19.0,21571.0,182.0,0.0,348.0,0.0
jan07,Shivamogga,23,22124.0,3.0,21574.0,202.0,0.0,348.0,0.0
jan08,Shivamogga,17,22141.0,10.0,21584.0,208.0,1.0,349.0,0.0
jan09,Shivamogga,19,22160.0,18.0,21602.0,209.0,0.0,349.0,0.0
jan10,Shivamogga,5,22165.0,18.0,21620.0,196.0,0.0,349.0,0.0
jan11,Shivamogga,4,22169.0,16.0,21636.0,184.0,0.0,349.0,0.0
jan12,Shivamogga,12,22181.0,74.0,21710.0,122.0,0.0,349.0,0.0
jan13,Shivamogga,15,22196.0,13.0,21723.0,124.0,0.0,349.0,0.0
jan14,Shivamogga,7,22203.0,7.0,21730.0,124.0,0.0,349.0,0.0
jan15,Shivamogga,15,22218.0,16.0,21746.0,123.0,0.0,349.0,0.0
jan16,Shivamogga,3,22221.0,4.0,21750.0,122.0,0.0,349.0,0.0
jan17,Shivamogga,9,22230.0,23.0,21773.0,108.0,0.0,349.0,0.0
jan18,Shivamogga,15,22245.0,17.0,21790.0,106.0,0.0,349.0,0.0
jan19,Shivamogga,17,22262.0,24.0,21814.0,99.0,0.0,349.0,0.0
jan20,Shivamogga,3,22265.0,5.0,21819.0,97.0,0.0,349.0,0.0
jan21,Shivamogga,17,22282.0,5.0,21824.0,109.0,0.0,349.0,0.0
jan22,Shivamogga,1,22283.0,12.0,21836.0,98.0,0.0,349.0,0.0
jan23,Shivamogga,19,22302.0,14.0,21850.0,103.0,0.0,349.0,0.0
jan24,Shivamogga,5,22307.0,9.0,21859.0,99.0,0.0,349.0,0.0
jan25,Shivamogga,4,22311.0,9.0,21868.0,94.0,0.0,349.0,0.0
jan26,Shivamogga,5,22316.0,8.0,21876.0,91.0,0.0,349.0,0.0
jan27,Shivamogga,4,22320.0,10.0,21886.0,85.0,0.0,349.0,0.0
jan28,Shivamogga,10,22330.0,8.0,21894.0,87.0,0.0,349.0,0.0
jan29,Shivamogga,4.0,22334.0,17.0,21911.0,74.0,0.0,349.0,0.0
jan30,Shivamogga,8,22342.0,3.0,21914.0,79.0,0.0,349.0,0.0
jan31,Shivamogga,1,22343.0,15.0,21929.0,65.0,0.0,349.0,0.0
feb01,Shivamogga,1,22344.0,6.0,21935.0,60.0,0.0,349.0,0.0
feb02,Shivamogga,3,22347.0,9.0,21944.0,54.0,0.0,349.0,0.0
feb03,Shivamogga,5.0,22352.0,7.0,21951.0,52.0,0.0,349.0,0.0
feb04,Shivamogga,5.0,22357.0,4.0,21955.0,53.0,0.0,349.0,0.0
feb05,Shivamogga,4.0,22361.0,6.0,21961.0,51.0,0.0,349.0,0.0
feb06,Shivamogga,3,22364.0,4.0,21965.0,50.0,0.0,349.0,0.0
feb07,Shivamogga,4,22368.0,9.0,21974.0,45.0,0.0,349.0,0.0
feb08,Shivamogga,5,22373.0,5.0,21979.0,45.0,0.0,349.0,0.0
feb09,Shivamogga,6,22379.0,6.0,21985.0,45.0,0.0,349.0,0.0
feb10,Shivamogga,6,22385.0,2.0,21987.0,49.0,0.0,349.0,0.0
feb11,Shivamogga,6.0,22391.0,5.0,21992.0,50.0,0.0,349.0,0.0
