date,District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
sep16,Haveri,81.0,7062.0,0.0,5089.0,1841.0,0.0,132.0,0.0
sep17,Haveri,188.0,7250.0,0.0,5089.0,2029.0,0.0,132.0,0.0
sep18,Haveri,116.0,7366.0,465.0,5554.0,1674.0,6.0,138.0,0.0
sep19,Haveri,107.0,7473.0,79.0,5633.0,1700.0,2.0,140.0,0.0
sep20,Haveri,44.0,7517.0,279.0,5912.0,1463.0,2.0,142.0,0.0
sep21,Haveri,103.0,7620.0,180.0,6092.0,1383.0,3.0,145.0,0.0
sep22,Haveri,115.0,7735.0,0.0,6092.0,1498.0,0.0,145.0,0.0
sep23,Haveri,32.0,7767.0,0.0,6092.0,1530.0,0.0,145.0,0.0
sep24,Haveri,110.0,7877.0,62.0,6154.0,1576.0,2.0,147.0,0.0
sep25,Haveri,156.0,8033.0,61.0,6215.0,1670.0,1.0,148.0,0.0
sep26,Haveri,111.0,8144.0,97.0,6312.0,1681.0,3.0,151.0,0.0
sep27,Haveri,115.0,8259.0,96.0,6408.0,1698.0,2.0,153.0,0.0
sep28,Haveri,83.0,8342.0,38.0,6446.0,1739.0,4.0,157.0,0.0
sep29,Haveri,75.0,8417.0,41.0,6487.0,1771.0,2.0,159.0,0.0
sep30,Haveri,134.0,8551.0,95.0,6582.0,1809.0,1.0,160.0,0.0
oct01,Haveri,155,8706.0,29.0,6611.0,1934.0,1.0,161.0,0.0
oct02,Haveri,61,8767.0,214.0,6825.0,1779.0,2.0,163.0,0.0
oct03,Haveri,71,8838.0,306.0,7131.0,1542.0,2.0,165.0,0.0
oct04,Haveri,112,8950.0,101.0,7232.0,1552.0,1.0,166.0,0.0
oct05,Haveri,73,9023.0,150.0,7382.0,1475.0,0.0,166.0,0.0
oct06,Haveri,81,9104.0,85.0,7467.0,1469.0,2.0,168.0,0.0
oct07,Haveri,57,9161.0,300.0,7767.0,1224.0,2.0,170.0,0.0
oct08,Haveri,108,9269.0,123.0,7890.0,1209.0,0.0,170.0,0.0
oct09,Haveri,75,9344.0,286.0,8176.0,998.0,0.0,170.0,0.0
oct10,Haveri,51,9395.0,118.0,8294.0,927.0,4.0,174.0,0.0
oct11,Haveri,57,9452.0,125.0,8419.0,859.0,0.0,174.0,0.0
oct12,Haveri,50,9502.0,105.0,8524.0,804.0,0.0,174.0,0.0
oct13,Haveri,39,9541.0,163.0,8687.0,679.0,1.0,175.0,0.0
oct14,Haveri,66,9607.0,133.0,8820.0,612.0,0.0,175.0,0.0
oct15,Haveri,41,9648.0,74.0,8894.0,579.0,0.0,175.0,0.0
oct16,Haveri,32,9680.0,41.0,8935.0,570.0,0.0,175.0,0.0
oct17,Haveri,61,9741.0,41.0,8976.0,588.0,2.0,177.0,0.0
oct18,Haveri,24,9765.0,32.0,9008.0,579.0,1.0,178.0,0.0
oct19,Haveri,69,9834.0,119.0,9127.0,528.0,1.0,179.0,0.0
oct20,Haveri,42,9876.0,108.0,9235.0,460.0,2.0,181.0,0.0
oct21,Haveri,23,9899.0,25.0,9260.0,458.0,0.0,181.0,0.0
oct22,Haveri,97,9996.0,67.0,9327.0,488.0,0.0,181.0,0.0
oct24,Haveri,30,10058.0,49.0,9432.0,444.0,1.0,182.0,0.0
oct25,Haveri,9,10067.0,95.0,9527.0,358.0,0.0,182.0,0.0
oct26,Haveri,39,10106.0,43.0,9570.0,354.0,0.0,182.0,0.0
oct27,Haveri,19,10125.0,59.0,9629.0,314.0,0.0,182.0,0.0
oct28,Haveri,17,10142.0,57.0,9686.0,274.0,0.0,182.0,0.0
oct29,Haveri,54,10196.0,50.0,9736.0,277.0,1.0,183.0,0.0
oct30,Haveri,7,10203.0,33.0,9769.0,249.0,2.0,185.0,0.0
oct31,Haveri,29,10232.0,25.0,9794.0,253.0,0.0,185.0,0.0
dec01,Haveri,9,10777.0,20.0,10301.0,287.0,0.0,189.0,0.0
dec02,Haveri,6,10783.0,13.0,10314.0,280.0,0.0,189.0,0.0
dec03,Haveri,4,10787.0,26.0,10340.0,258.0,0.0,189.0,0.0
dec04,Haveri,8,10795.0,36.0,10376.0,230.0,0.0,189.0,0.0
dec05,Haveri,1,10796.0,14.0,10390.0,217.0,0.0,189.0,0.0
dec06,Haveri,43,10839.0,43.0,10433.0,217.0,0.0,189.0,0.0
dec07,Haveri,9,10848.0,21.0,10454.0,205.0,0.0,189.0,0.0
dec08,Haveri,4,10852.0,7.0,10461.0,202.0,0.0,189.0,0.0
dec09,Haveri,12,10864.0,130.0,10591.0,84.0,0.0,189.0,0.0
dec10,Haveri,10,10874.0,2.0,10593.0,92.0,0.0,189.0,0.0
dec11,Haveri,1,10875.0,3.0,10596.0,90.0,0.0,189.0,0.0
dec12,Haveri,7,10882.0,11.0,10607.0,86.0,0.0,189.0,0.0
dec13,Haveri,10,10892.0,1.0,10608.0,95.0,0.0,189.0,0.0
dec14,Haveri,3,10895.0,19.0,10627.0,79.0,0.0,189.0,0.0
dec15,Haveri,9,10904.0,24.0,10651.0,63.0,1.0,190.0,0.0
dec16,Haveri,5,10909.0,9.0,10660.0,59.0,0.0,190.0,0.0
dec17,Haveri,7,10916.0,4.0,10664.0,62.0,0.0,190.0,0.0
dec18,Haveri,8,10924.0,12.0,10676.0,58.0,0.0,190.0,0.0
dec19,Haveri,4,10928.0,7.0,10683.0,55.0,0.0,190.0,0.0
dec20,Haveri,6,10934.0,5.0,10688.0,56.0,0.0,190.0,0.0
dec21,Haveri,4,10938.0,5.0,10693.0,55.0,0.0,190.0,0.0
dec22,Haveri,4,10942.0,12.0,10705.0,47.0,0.0,190.0,0.0
dec23,Haveri,2,10944.0,5.0,10710.0,44.0,0.0,190.0,0.0
dec24,Haveri,2,10946.0,6.0,10716.0,40.0,0.0,190.0,0.0
dec25,Haveri,2,10948.0,4.0,10720.0,38.0,0.0,190.0,0.0
dec26,Haveri,1,10949.0,7.0,10727.0,32.0,0.0,190.0,0.0
dec27,Haveri,3,10952.0,9.0,10736.0,26.0,0.0,190.0,0.0
dec28,Haveri,1,10953.0,4.0,10740.0,23.0,0.0,190.0,0.0
dec29,Haveri,0,10953.0,7.0,10747.0,16.0,0.0,190.0,0.0
dec30,Haveri,6,10959.0,2.0,10749.0,20.0,0.0,190.0,0.0
dec31,Haveri,1,10960.0,5.0,10754.0,16.0,0.0,190.0,0.0
jan01,Haveri,2,10962.0,1.0,10755.0,17.0,0.0,190.0,0.0
jan02,Haveri,3,10965.0,2.0,10757.0,18.0,0.0,190.0,0.0
jan03,Haveri,8,10973.0,2.0,10759.0,24.0,0.0,190.0,0.0
jan04,Haveri,0,10973.0,1.0,10760.0,23.0,0.0,190.0,0.0
jan05,Haveri,1,10974.0,2.0,10762.0,22.0,0.0,190.0,0.0
jan06,Haveri,0,10974.0,2.0,10764.0,20.0,0.0,190.0,0.0
jan07,Haveri,3,10977.0,4.0,10768.0,19.0,0.0,190.0,0.0
jan08,Haveri,0,10977.0,2.0,10770.0,17.0,0.0,190.0,0.0
jan09,Haveri,0,10977.0,2.0,10772.0,15.0,0.0,190.0,0.0
jan10,Haveri,1,10978.0,2.0,10774.0,14.0,0.0,190.0,0.0
jan11,Haveri,2,10980.0,2.0,10776.0,14.0,0.0,190.0,0.0
jan12,Haveri,2,10982.0,4.0,10780.0,12.0,0.0,190.0,0.0
jan13,Haveri,0,10982.0,4.0,10784.0,8.0,0.0,190.0,0.0
jan14,Haveri,1,10983.0,2.0,10786.0,7.0,0.0,190.0,0.0
jan15,Haveri,1,10984.0,1.0,10787.0,7.0,0.0,190.0,0.0
jan16,Haveri,2,10986.0,1.0,10788.0,8.0,0.0,190.0,0.0
jan17,Haveri,0,10986.0,0.0,10788.0,8.0,0.0,190.0,0.0
jan18,Haveri,0,10986.0,0.0,10788.0,8.0,0.0,190.0,0.0
jan19,Haveri,0,10986.0,2.0,10790.0,6.0,0.0,190.0,0.0
jan20,Haveri,2,10988.0,1.0,10791.0,7.0,0.0,190.0,0.0
jan21,Haveri,3,10991.0,2.0,10793.0,8.0,0.0,190.0,0.0
jan22,Haveri,0,10991.0,0.0,10793.0,8.0,0.0,190.0,0.0
jan23,Haveri,2,10993.0,2.0,10795.0,8.0,0.0,190.0,0.0
jan24,Haveri,3,10996.0,0.0,10795.0,11.0,0.0,190.0,0.0
jan25,Haveri,0,10996.0,1.0,10796.0,10.0,0.0,190.0,0.0
jan26,Haveri,2,10998.0,0.0,10796.0,12.0,0.0,190.0,0.0
jan27,Haveri,0,10998.0,0.0,10796.0,12.0,0.0,190.0,0.0
jan28,Haveri,1,10999.0,0.0,10796.0,13.0,0.0,190.0,0.0
jan29,Haveri,1.0,11000.0,2.0,10798.0,12.0,0.0,190.0,0.0
jan30,Haveri,0,11000.0,3.0,10801.0,9.0,0.0,190.0,0.0
jan31,Haveri,0,11000.0,0.0,10801.0,9.0,0.0,190.0,0.0
feb01,Haveri,0,11000.0,1.0,10802.0,8.0,0.0,190.0,0.0
feb02,Haveri,1,11001.0,1.0,10803.0,8.0,0.0,190.0,0.0
feb03,Haveri,0.0,11001.0,3.0,10806.0,5.0,0.0,190.0,0.0
feb04,Haveri,0.0,11001.0,1.0,10807.0,4.0,0.0,190.0,0.0
feb05,Haveri,0.0,11001.0,1.0,10808.0,3.0,0.0,190.0,0.0
feb06,Haveri,0,11001.0,0.0,10808.0,3.0,0.0,190.0,0.0
feb07,Haveri,0,11001.0,1.0,10809.0,2.0,0.0,190.0,0.0
feb08,Haveri,3,11004.0,1.0,10810.0,4.0,0.0,190.0,0.0
feb09,Haveri,0,11004.0,0.0,10810.0,4.0,0.0,190.0,0.0
feb10,Haveri,1,11005.0,0.0,10810.0,5.0,0.0,190.0,0.0
feb11,Haveri,0.0,11005.0,1.0,10811.0,4.0,0.0,190.0,0.0
feb12,Haveri,1.0,11006.0,0.0,10811.0,5.0,0.0,190.0,0.0
feb13,Haveri,0,11006.0,0.0,10811.0,5.0,0.0,190.0,0.0
feb14,Haveri,0,11006.0,0.0,10811.0,5.0,0.0,190.0,0.0
feb15,Haveri,3,11009.0,1.0,10812.0,7.0,0.0,190.0,0.0
feb16,Haveri,2,11011.0,0.0,10812.0,9.0,0.0,190.0,0.0
feb17,Haveri,0.0,11011.0,2.0,10814.0,7.0,0.0,190.0,0.0
feb18,Haveri,0.0,11011.0,0.0,10814.0,7.0,0.0,190.0,0.0
