date,District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
oct30,Gadag,17,10474.0,11.0,10128.0,205.0,1.0,141.0,0.0
oct31,Gadag,23,10497.0,18.0,10146.0,210.0,0.0,141.0,0.0
dec01,Gadag,4,10750.0,19.0,10565.0,44.0,0.0,141.0,0.0
dec02,Gadag,9,10759.0,2.0,10567.0,51.0,0.0,141.0,0.0
dec03,Gadag,10,10769.0,3.0,10570.0,58.0,0.0,141.0,0.0
dec04,Gadag,5,10774.0,8.0,10578.0,55.0,0.0,141.0,0.0
dec05,Gadag,11,10785.0,11.0,10589.0,55.0,0.0,141.0,0.0
dec06,Gadag,8,10793.0,3.0,10592.0,60.0,0.0,141.0,0.0
dec07,Gadag,12,10805.0,5.0,10597.0,67.0,0.0,141.0,0.0
dec08,Gadag,7,10812.0,6.0,10603.0,68.0,0.0,141.0,0.0
dec09,Gadag,3,10815.0,4.0,10607.0,67.0,0.0,141.0,0.0
dec10,Gadag,3,10818.0,6.0,10613.0,64.0,0.0,141.0,0.0
dec11,Gadag,2,10820.0,8.0,10621.0,58.0,0.0,141.0,0.0
dec12,Gadag,6,10826.0,11.0,10632.0,53.0,0.0,141.0,0.0
dec13,Gadag,0,10826.0,4.0,10636.0,49.0,0.0,141.0,0.0
dec14,Gadag,2,10828.0,6.0,10642.0,45.0,0.0,141.0,0.0
dec15,Gadag,8,10836.0,11.0,10653.0,42.0,0.0,141.0,0.0
dec16,Gadag,7,10843.0,12.0,10665.0,37.0,0.0,141.0,0.0
dec17,Gadag,6,10849.0,14.0,10679.0,29.0,0.0,141.0,0.0
dec18,Gadag,2,10851.0,4.0,10683.0,27.0,0.0,141.0,0.0
dec19,Gadag,4,10855.0,3.0,10686.0,28.0,0.0,141.0,0.0
dec20,Gadag,6,10861.0,5.0,10691.0,29.0,0.0,141.0,0.0
dec21,Gadag,5,10866.0,6.0,10697.0,28.0,0.0,141.0,0.0
dec22,Gadag,1,10867.0,1.0,10698.0,28.0,0.0,141.0,0.0
dec23,Gadag,8,10875.0,5.0,10703.0,31.0,0.0,141.0,0.0
dec24,Gadag,10,10885.0,4.0,10707.0,37.0,0.0,141.0,0.0
dec25,Gadag,6,10891.0,6.0,10713.0,37.0,0.0,141.0,0.0
dec26,Gadag,6,10897.0,5.0,10718.0,38.0,0.0,141.0,0.0
dec27,Gadag,4,10901.0,3.0,10721.0,39.0,0.0,141.0,0.0
dec28,Gadag,1,10902.0,6.0,10727.0,34.0,0.0,141.0,0.0
dec29,Gadag,0,10902.0,3.0,10730.0,31.0,0.0,141.0,0.0
dec30,Gadag,1,10903.0,5.0,10735.0,27.0,0.0,141.0,0.0
dec31,Gadag,4,10907.0,12.0,10747.0,19.0,0.0,141.0,0.0
jan01,Gadag,12,10919.0,5.0,10752.0,26.0,0.0,141.0,0.0
jan02,Gadag,1,10920.0,1.0,10753.0,26.0,0.0,141.0,0.0
jan03,Gadag,5,10925.0,5.0,10758.0,26.0,0.0,141.0,0.0
jan04,Gadag,2,10927.0,3.0,10761.0,25.0,0.0,141.0,0.0
jan05,Gadag,4,10931.0,0.0,10761.0,29.0,0.0,141.0,0.0
jan06,Gadag,2,10933.0,2.0,10763.0,29.0,0.0,141.0,0.0
