date,District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
sep03,Bengaluru Urban,3189.0,138701.0,2631.0,96194.0,40440.0,29.0,2066.0,1.0
sep04,Bengaluru Urban,2963.0,141664.0,1732.0,97926.0,41646.0,25.0,2091.0,1.0
sep06,Bengaluru Urban,2824.0,147581.0,4540.0,105692.0,39725.0,38.0,2163.0,1.0
sep07,Bengaluru Urban,2942.0,150523.0,2935.0,108642.0,39669.0,48.0,2211.0,1.0
sep08,Bengaluru Urban,3102.0,153625.0,2330.0,110972.0,40386.0,55.0,2266.0,1.0
sep09,Bengaluru Urban,3419,157044.0,1564.0,112536.0,42200.0,41.0,2307.0,1.0
sep10,Bengaluru Urban,3161,160205.0,1672.0,114208.0,43656.0,33.0,2340.0,1.0
sep11,Bengaluru Urban,3426.0,163631.0,6116.0,120324.0,40936.0,30.0,2370.0,1.0
sep12,Bengaluru Urban,3552.0,167183.0,3538.0,123862.0,40929.0,21.0,2391.0,1.0
sep13,Bengaluru Urban,3479.0,170662.0,3270.0,127132.0,41093.0,45.0,2436.0,1.0
sep14,Bengaluru Urban,2966.0,173628.0,3495.0,130627.0,40527.0,37.0,2473.0,1.0
sep15,Bengaluru Urban,3084.0,176712.0,3889.0,134516.0,39681.0,41.0,2514.0,1.0
sep16,Bengaluru Urban,3571.0,180283.0,3773.0,138289.0,39472.0,27.0,2521.0,1.0
sep17,Bengaluru Urban,3799.0,184082.0,2184.0,140473.0,41053.0,34.0,2555.0,1.0
sep18,Bengaluru Urban,3623.0,187705.0,2725.0,143198.0,41914.0,37.0,2592.0,1.0
sep19,Bengaluru Urban,3733.0,191438.0,4180.0,147378.0,41434.0,33.0,2625.0,1.0
sep20,Bengaluru Urban,3322.0,194760.0,2970.0,150348.0,41754.0,32.0,2657.0,1.0
sep21,Bengaluru Urban,2886.0,197646.0,3536.0,153884.0,41072.0,32.0,2689.0,1.0
sep22,Bengaluru Urban,3082.0,200728.0,4145.0,158029.0,39983.0,26.0,2715.0,1.0
sep23,Bengaluru Urban,3547.0,204275.0,3536.0,161565.0,39971.0,23.0,2738.0,1.0
sep24,Bengaluru Urban,4192.0,208467.0,3854.0,165419.0,40285.0,24.0,2762.0,1.0
sep25,Bengaluru Urban,4080.0,212547.0,2517.0,167936.0,41816.0,32.0,2794.0,1.0
sep26,Bengaluru Urban,4083.0,216630.0,2494.0,170430.0,43378.0,27.0,2821.0,1.0
sep27,Bengaluru Urban,4217.0,220847.0,3306.0,173736.0,44274.0,15.0,2836.0,1.0
sep28,Bengaluru Urban,2722.0,223569.0,2805.0,176541.0,44182.0,9.0,2845.0,1.0
sep29,Bengaluru Urban,4868.0,228437.0,2373.0,178914.0,46610.0,67.0,2912.0,1.0
sep30,Bengaluru Urban,4226.0,232663.0,3667.0,182581.0,47145.0,24.0,2936.0,1.0
oct01,Bengaluru Urban,4853,237516.0,2482.0,185063.0,49475.0,41.0,2977.0,1.0
oct02,Bengaluru Urban,4259,241775.0,2298.0,187361.0,51389.0,47.0,3024.0,1.0
oct03,Bengaluru Urban,3925,245700.0,2001.0,189362.0,53292.0,21.0,3045.0,1.0
oct04,Bengaluru Urban,4340,250040.0,2681.0,192043.0,54929.0,22.0,3067.0,1.0
oct05,Bengaluru Urban,2189,252229.0,2972.0,195015.0,54112.0,34.0,3101.0,1.0
oct06,Bengaluru Urban,5012,257241.0,3354.0,198369.0,55736.0,34.0,3135.0,1.0
oct07,Bengaluru Urban,5000,262241.0,2057.0,200426.0,58624.0,55.0,3190.0,1.0
oct08,Bengaluru Urban,5121,267362.0,3505.0,203931.0,60197.0,43.0,3233.0,1.0
oct09,Bengaluru Urban,5009,272371.0,3045.0,206976.0,62104.0,57.0,3290.0,1.0
oct10,Bengaluru Urban,4563,276934.0,1726.0,208702.0,64911.0,30.0,3320.0,1.0
oct11,Bengaluru Urban,4623,281557.0,2656.0,211358.0,66854.0,24.0,3344.0,1.0
oct12,Bengaluru Urban,3498,285055.0,5764.0,217122.0,64570.0,18.0,3362.0,1.0
oct13,Bengaluru Urban,3776,288831.0,4529.0,221651.0,63789.0,28.0,3390.0,1.0
oct14,Bengaluru Urban,4574,293405.0,3291.0,224942.0,65045.0,27.0,3417.0,1.0
oct15,Bengaluru Urban,3788,297193.0,3520.0,228462.0,65268.0,45.0,3462.0,1.0
oct16,Bengaluru Urban,3441,300634.0,3021.0,231483.0,65664.0,24.0,3486.0,1.0
oct17,Bengaluru Urban,3371,304005.0,4251.0,235734.0,64770.0,14.0,3500.0,1.0
oct18,Bengaluru Urban,3535,307540.0,3845.0,239579.0,64435.0,25.0,3525.0,1.0
oct19,Bengaluru Urban,2481,310021.0,2363.0,241942.0,64536.0,17.0,3542.0,1.0
oct20,Bengaluru Urban,2821,312842.0,2798.0,244740.0,64523.0,36.0,3578.0,1.0
oct21,Bengaluru Urban,2717,315559.0,3844.0,248584.0,63343.0,53.0,3631.0,1.0
oct22,Bengaluru Urban,2807,318366.0,7683.0,256267.0,58431.0,36.0,3667.0,1.0
oct24,Bengaluru Urban,2251,323305.0,3005.0,263607.0,55983.0,26.0,3714.0,1.0
oct25,Bengaluru Urban,2468,325773.0,6759.0,270366.0,51672.0,20.0,3734.0,1.0
oct26,Bengaluru Urban,1603,327376.0,4031.0,274397.0,49224.0,20.0,3754.0,1.0
oct27,Bengaluru Urban,1874,329250.0,4446.0,278843.0,46628.0,24.0,3778.0,1.0
oct28,Bengaluru Urban,1612,330862.0,4457.0,283300.0,43760.0,23.0,3801.0,1.0
oct29,Bengaluru Urban,2175,333037.0,4378.0,287678.0,41538.0,19.0,3820.0,1.0
oct30,Bengaluru Urban,1811,334848.0,5788.0,293466.0,37534.0,27.0,3847.0,1.0
oct31,Bengaluru Urban,1621,336469.0,4679.0,298145.0,34459.0,17.0,3864.0,1.0
dec01,Bengaluru Urban,758,370492.0,131.0,348479.0,17866.0,9.0,4146.0,1.0
dec02,Bengaluru Urban,712,371204.0,174.0,348653.0,18394.0,10.0,4156.0,1.0
dec03,Bengaluru Urban,758,371962.0,208.0,348861.0,18938.0,6.0,4162.0,1.0
dec04,Bengaluru Urban,620,372582.0,282.0,349143.0,19268.0,8.0,4170.0,1.0
dec05,Bengaluru Urban,709,373291.0,786.0,349929.0,19185.0,6.0,4176.0,1.0
dec06,Bengaluru Urban,733,374024.0,275.0,350204.0,19636.0,7.0,4183.0,1.0
dec07,Bengaluru Urban,501,374525.0,861.0,351065.0,19269.0,7.0,4190.0,1.0
dec08,Bengaluru Urban,638,375163.0,432.0,351497.0,19468.0,7.0,4197.0,1.0
dec09,Bengaluru Urban,728,375891.0,2507.0,354004.0,17676.0,13.0,4210.0,1.0
dec10,Bengaluru Urban,701,376592.0,4549.0,358553.0,13820.0,8.0,4218.0,1.0
dec11,Bengaluru Urban,659,377251.0,1248.0,359801.0,13225.0,6.0,4224.0,1.0
dec12,Bengaluru Urban,606,377857.0,923.0,360724.0,12902.0,6.0,4230.0,1.0
dec13,Bengaluru Urban,672,378529.0,1507.0,362231.0,12064.0,3.0,4233.0,1.0
dec14,Bengaluru Urban,369,378898.0,1576.0,363807.0,10852.0,5.0,4238.0,1.0
dec15,Bengaluru Urban,673,379571.0,980.0,364787.0,10542.0,3.0,4241.0,1.0
dec16,Bengaluru Urban,676,380247.0,792.0,365579.0,10422.0,4.0,4245.0,1.0
