date,District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
sep14,Belagavi,167.0,16536.0,533.0,13604.0,2691.0,4.0,241.0,0.0
sep15,Belagavi,249.0,16785.0,486.0,14090.0,2451.0,3.0,244.0,0.0
sep16,Belagavi,258.0,17043.0,0.0,14090.0,2708.0,0.0,245.0,0.0
sep17,Belagavi,295.0,17338.0,344.0,14434.0,2655.0,4.0,249.0,0.0
sep18,Belagavi,221.0,17559.0,395.0,14829.0,2473.0,8.0,257.0,0.0
sep19,Belagavi,100.0,17659.0,272.0,15101.0,2295.0,6.0,263.0,0.0
sep20,Belagavi,151.0,17810.0,260.0,15361.0,2180.0,6.0,269.0,0.0
sep21,Belagavi,171.0,17981.0,441.0,15802.0,1907.0,3.0,272.0,0.0
sep22,Belagavi,179.0,18160.0,0.0,15802.0,2086.0,0.0,272.0,0.0
sep23,Belagavi,191.0,18351.0,0.0,15802.0,2277.0,0.0,272.0,0.0
sep24,Belagavi,191.0,18542.0,137.0,15939.0,2331.0,0.0,272.0,0.0
sep25,Belagavi,150.0,18692.0,121.0,16060.0,2354.0,6.0,278.0,0.0
sep26,Belagavi,132.0,18824.0,150.0,16210.0,2336.0,0.0,278.0,0.0
sep27,Belagavi,184.0,19008.0,148.0,16358.0,2367.0,5.0,283.0,0.0
sep28,Belagavi,78.0,19086.0,149.0,16507.0,2292.0,4.0,287.0,0.0
sep29,Belagavi,128.0,19214.0,174.0,16681.0,2243.0,3.0,290.0,0.0
sep30,Belagavi,243.0,19457.0,175.0,16856.0,2311.0,0.0,290.0,0.0
oct01,Belagavi,115,19572.0,210.0,17066.0,2216.0,0.0,290.0,0.0
oct02,Belagavi,40,19612.0,204.0,17270.0,2045.0,7.0,297.0,0.0
oct03,Belagavi,258,19870.0,197.0,17467.0,2103.0,3.0,300.0,0.0
oct04,Belagavi,224,20094.0,195.0,17662.0,2132.0,0.0,300.0,0.0
oct05,Belagavi,142,20236.0,247.0,17909.0,2025.0,2.0,302.0,0.0
oct06,Belagavi,153,20389.0,312.0,18221.0,1859.0,7.0,309.0,0.0
oct07,Belagavi,186,20575.0,529.0,18750.0,1515.0,1.0,310.0,0.0
oct08,Belagavi,185,20760.0,193.0,18943.0,1507.0,0.0,310.0,0.0
oct09,Belagavi,269,21029.0,68.0,19011.0,1703.0,5.0,315.0,0.0
oct10,Belagavi,515,21544.0,86.0,19097.0,2131.0,1.0,316.0,0.0
oct11,Belagavi,331,21875.0,469.0,19566.0,1993.0,0.0,316.0,0.0
oct12,Belagavi,444,22319.0,238.0,19804.0,2197.0,2.0,318.0,0.0
oct13,Belagavi,358,22677.0,262.0,20066.0,2292.0,1.0,319.0,0.0
oct14,Belagavi,297,22974.0,299.0,20365.0,2289.0,1.0,320.0,0.0
oct15,Belagavi,303,23277.0,562.0,20927.0,2027.0,3.0,323.0,0.0
oct16,Belagavi,289,23566.0,401.0,21328.0,1914.0,1.0,324.0,0.0
oct17,Belagavi,298,23864.0,305.0,21633.0,1905.0,2.0,326.0,0.0
oct18,Belagavi,71,23935.0,456.0,22089.0,1520.0,0.0,326.0,0.0
oct19,Belagavi,79,24014.0,182.0,22271.0,1417.0,0.0,326.0,0.0
oct20,Belagavi,89,24103.0,170.0,22441.0,1336.0,0.0,326.0,0.0
oct21,Belagavi,65,24168.0,235.0,22676.0,1165.0,1.0,327.0,0.0
oct22,Belagavi,61,24229.0,201.0,22877.0,1024.0,1.0,328.0,0.0
oct24,Belagavi,73,24382.0,158.0,23178.0,876.0,0.0,328.0,0.0
oct25,Belagavi,46,24428.0,51.0,23229.0,871.0,0.0,328.0,0.0
oct26,Belagavi,24,24452.0,163.0,23392.0,732.0,0.0,328.0,0.0
oct27,Belagavi,50,24502.0,216.0,23608.0,565.0,1.0,329.0,0.0
oct28,Belagavi,41,24543.0,60.0,23668.0,545.0,1.0,330.0,0.0
oct29,Belagavi,42,24585.0,43.0,23711.0,543.0,1.0,331.0,0.0
oct30,Belagavi,57,24642.0,85.0,23796.0,513.0,2.0,333.0,0.0
oct31,Belagavi,35,24677.0,24.0,23820.0,524.0,0.0,333.0,0.0
dec01,Belagavi,27,25680.0,19.0,25065.0,274.0,0.0,341.0,0.0
dec02,Belagavi,22,25702.0,49.0,25114.0,247.0,0.0,341.0,0.0
dec03,Belagavi,38,25740.0,13.0,25127.0,272.0,0.0,341.0,0.0
dec04,Belagavi,17,25757.0,24.0,25151.0,265.0,0.0,341.0,0.0
dec05,Belagavi,45,25802.0,22.0,25173.0,288.0,0.0,341.0,0.0
dec06,Belagavi,19,25821.0,29.0,25202.0,278.0,0.0,341.0,0.0
dec07,Belagavi,18,25839.0,17.0,25219.0,279.0,0.0,341.0,0.0
dec08,Belagavi,28,25867.0,45.0,25264.0,262.0,0.0,341.0,0.0
dec09,Belagavi,14,25881.0,24.0,25288.0,252.0,0.0,341.0,0.0
dec10,Belagavi,18,25899.0,12.0,25300.0,258.0,0.0,341.0,0.0
dec11,Belagavi,10,25909.0,9.0,25309.0,258.0,1.0,342.0,0.0
dec12,Belagavi,26,25935.0,14.0,25323.0,270.0,0.0,342.0,0.0
dec13,Belagavi,9,25944.0,20.0,25343.0,259.0,0.0,342.0,0.0
dec14,Belagavi,11,25955.0,35.0,25378.0,235.0,0.0,342.0,0.0
dec15,Belagavi,25,25980.0,19.0,25397.0,241.0,0.0,342.0,0.0
dec16,Belagavi,5,25985.0,39.0,25436.0,207.0,0.0,342.0,0.0
dec17,Belagavi,26,26011.0,21.0,25457.0,212.0,0.0,342.0,0.0
dec18,Belagavi,16,26027.0,14.0,25471.0,214.0,0.0,342.0,0.0
dec19,Belagavi,29,26056.0,24.0,25495.0,219.0,0.0,342.0,0.0
dec20,Belagavi,23,26079.0,29.0,25524.0,213.0,0.0,342.0,0.0
dec21,Belagavi,13,26092.0,24.0,25548.0,202.0,0.0,342.0,0.0
dec22,Belagavi,15,26107.0,12.0,25560.0,205.0,0.0,342.0,0.0
dec23,Belagavi,22,26129.0,29.0,25589.0,198.0,0.0,342.0,0.0
dec24,Belagavi,21,26150.0,12.0,25601.0,207.0,0.0,342.0,0.0
dec25,Belagavi,13,26163.0,10.0,25611.0,210.0,0.0,342.0,0.0
dec26,Belagavi,12,26175.0,16.0,25627.0,206.0,0.0,342.0,0.0
dec27,Belagavi,18,26193.0,8.0,25635.0,216.0,0.0,342.0,0.0
dec28,Belagavi,12,26205.0,22.0,25657.0,206.0,0.0,342.0,0.0
dec29,Belagavi,6,26211.0,16.0,25673.0,196.0,0.0,342.0,0.0
dec30,Belagavi,25,26236.0,28.0,25701.0,193.0,0.0,342.0,0.0
dec31,Belagavi,23,26259.0,24.0,25725.0,192.0,0.0,342.0,0.0
jan01,Belagavi,14,26273.0,13.0,25738.0,193.0,0.0,342.0,0.0
jan02,Belagavi,16,26289.0,14.0,25752.0,195.0,0.0,342.0,0.0
jan03,Belagavi,13,26302.0,21.0,25773.0,187.0,0.0,342.0,0.0
jan04,Belagavi,13,26315.0,23.0,25796.0,177.0,0.0,342.0,0.0
jan05,Belagavi,9,26324.0,12.0,25808.0,174.0,0.0,342.0,0.0
jan06,Belagavi,12,26336.0,26.0,25834.0,160.0,0.0,342.0,0.0
jan07,Belagavi,16,26352.0,20.0,25854.0,156.0,0.0,342.0,0.0
jan08,Belagavi,27,26379.0,16.0,25870.0,167.0,0.0,342.0,0.0
jan09,Belagavi,23,26402.0,23.0,25893.0,167.0,0.0,342.0,0.0
jan10,Belagavi,12,26414.0,15.0,25908.0,164.0,0.0,342.0,0.0
jan11,Belagavi,6,26420.0,12.0,25920.0,158.0,0.0,342.0,0.0
jan12,Belagavi,12,26432.0,28.0,25948.0,142.0,0.0,342.0,0.0
jan13,Belagavi,18,26450.0,16.0,25964.0,144.0,0.0,342.0,0.0
jan14,Belagavi,8,26458.0,13.0,25977.0,139.0,0.0,342.0,0.0
jan15,Belagavi,21,26479.0,8.0,25985.0,152.0,0.0,342.0,0.0
jan16,Belagavi,35,26514.0,12.0,25997.0,175.0,0.0,342.0,0.0
jan17,Belagavi,24,26538.0,17.0,26014.0,182.0,0.0,342.0,0.0
jan18,Belagavi,7,26545.0,24.0,26038.0,165.0,0.0,342.0,0.0
jan19,Belagavi,18,26563.0,20.0,26058.0,163.0,0.0,342.0,0.0
jan20,Belagavi,22,26585.0,13.0,26071.0,172.0,0.0,342.0,0.0
jan21,Belagavi,13,26598.0,6.0,26077.0,179.0,0.0,342.0,0.0
jan22,Belagavi,12,26610.0,12.0,26089.0,179.0,0.0,342.0,0.0
jan23,Belagavi,23,26633.0,19.0,26108.0,183.0,0.0,342.0,0.0
jan24,Belagavi,18,26651.0,7.0,26115.0,194.0,0.0,342.0,0.0
jan25,Belagavi,5,26656.0,21.0,26136.0,178.0,0.0,342.0,0.0
jan26,Belagavi,13,26669.0,36.0,26172.0,155.0,0.0,342.0,0.0
jan27,Belagavi,9,26678.0,26.0,26198.0,138.0,0.0,342.0,0.0
jan28,Belagavi,3,26681.0,3.0,26201.0,138.0,0.0,342.0,0.0
jan29,Belagavi,3.0,26684.0,18.0,26219.0,123.0,0.0,342.0,0.0
jan30,Belagavi,11,26695.0,21.0,26240.0,113.0,0.0,342.0,0.0
jan31,Belagavi,9,26704.0,10.0,26250.0,112.0,0.0,342.0,0.0
feb01,Belagavi,2,26706.0,16.0,26266.0,98.0,0.0,342.0,0.0
feb02,Belagavi,9,26715.0,21.0,26287.0,86.0,0.0,342.0,0.0
feb03,Belagavi,8.0,26723.0,20.0,26307.0,74.0,0.0,342.0,0.0
feb04,Belagavi,6.0,26729.0,3.0,26310.0,77.0,0.0,342.0,0.0
feb05,Belagavi,6.0,26735.0,11.0,26321.0,72.0,0.0,342.0,0.0
feb06,Belagavi,7,26742.0,9.0,26330.0,70.0,0.0,342.0,0.0
feb07,Belagavi,7,26749.0,4.0,26334.0,73.0,0.0,342.0,0.0
feb08,Belagavi,2,26751.0,3.0,26337.0,72.0,0.0,342.0,0.0
feb09,Belagavi,12,26763.0,11.0,26348.0,73.0,0.0,342.0,0.0
feb10,Belagavi,17,26780.0,9.0,26357.0,81.0,0.0,342.0,0.0
feb11,Belagavi,5.0,26785.0,2.0,26359.0,84.0,0.0,342.0,0.0
feb12,Belagavi,6.0,26791.0,6.0,26365.0,84.0,0.0,342.0,0.0
feb13,Belagavi,3,26794.0,13.0,26378.0,74.0,0.0,342.0,0.0
feb14,Belagavi,1,26795.0,4.0,26382.0,71.0,0.0,342.0,0.0
feb15,Belagavi,5,26800.0,8.0,26390.0,68.0,0.0,342.0,0.0
feb16,Belagavi,10,26810.0,4.0,26394.0,74.0,0.0,342.0,0.0
feb17,Belagavi,2.0,26812.0,8.0,26402.0,68.0,0.0,342.0,0.0
feb18,Belagavi,11.0,26823.0,1.0,26403.0,78.0,0.0,342.0,0.0
feb19,Belagavi,10,26833.0,11.0,26414.0,77.0,0.0,342.0,0.0
feb20,Belagavi,12,26845.0,17.0,26431.0,72.0,0.0,342.0,0.0
feb21,Belagavi,15,26860.0,5.0,26436.0,82.0,0.0,342.0,0.0
feb22,Belagavi,0,26860.0,6.0,26442.0,76.0,0.0,342.0,0.0
feb23,Belagavi,10,26870.0,3.0,26445.0,83.0,0.0,342.0,0.0
feb24,Belagavi,7,26877.0,2.0,26447.0,88.0,0.0,342.0,0.0
feb25,Belagavi,6,26883.0,2.0,26449.0,92.0,0.0,342.0,0.0
feb26,Belagavi,7,26890.0,2.0,26451.0,97.0,0.0,342.0,0.0
feb27,Belagavi,13,26903.0,3.0,26454.0,107.0,0.0,342.0,0.0
feb28,Belagavi,14,26917.0,14.0,26468.0,107.0,0.0,342.0,0.0
