date,District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
dec02,Ramanagara,2,7242.0,15.0,7112.0,55.0,0.0,75.0,0.0
dec03,Ramanagara,2,7244.0,4.0,7116.0,53.0,0.0,75.0,0.0
dec04,Ramanagara,4,7248.0,11.0,7127.0,46.0,0.0,75.0,0.0
dec05,Ramanagara,6,7254.0,3.0,7130.0,49.0,0.0,75.0,0.0
dec06,Ramanagara,2,7256.0,4.0,7134.0,47.0,0.0,75.0,0.0
dec07,Ramanagara,4,7260.0,7.0,7141.0,44.0,0.0,75.0,0.0
dec08,Ramanagara,6,7266.0,9.0,7150.0,41.0,0.0,75.0,0.0
dec09,Ramanagara,8,7274.0,5.0,7155.0,44.0,0.0,75.0,0.0
dec10,Ramanagara,13,7287.0,3.0,7158.0,54.0,0.0,75.0,0.0
dec11,Ramanagara,5,7292.0,2.0,7160.0,56.0,1.0,76.0,0.0
dec12,Ramanagara,2,7294.0,3.0,7163.0,55.0,0.0,76.0,0.0
dec13,Ramanagara,5,7299.0,5.0,7168.0,55.0,0.0,76.0,0.0
dec14,Ramanagara,2,7301.0,12.0,7180.0,45.0,0.0,76.0,0.0
dec15,Ramanagara,11,7312.0,9.0,7189.0,47.0,0.0,76.0,0.0
dec16,Ramanagara,4,7316.0,7.0,7196.0,44.0,0.0,76.0,0.0
dec17,Ramanagara,10,7326.0,8.0,7204.0,46.0,0.0,76.0,0.0
dec18,Ramanagara,7,7333.0,7.0,7211.0,46.0,0.0,76.0,0.0
dec19,Ramanagara,9,7342.0,2.0,7213.0,53.0,0.0,76.0,0.0
dec20,Ramanagara,1,7343.0,3.0,7216.0,51.0,0.0,76.0,0.0
dec21,Ramanagara,5,7348.0,5.0,7221.0,51.0,0.0,76.0,0.0
dec22,Ramanagara,7,7355.0,4.0,7225.0,54.0,0.0,76.0,0.0
dec23,Ramanagara,8,7363.0,2.0,7227.0,60.0,0.0,76.0,0.0
dec24,Ramanagara,1,7364.0,9.0,7236.0,52.0,0.0,76.0,0.0
dec25,Ramanagara,6,7370.0,8.0,7244.0,50.0,0.0,76.0,0.0
dec26,Ramanagara,2,7372.0,9.0,7253.0,43.0,0.0,76.0,0.0
dec27,Ramanagara,0,7372.0,4.0,7257.0,39.0,0.0,76.0,0.0
dec28,Ramanagara,0,7372.0,3.0,7260.0,36.0,0.0,76.0,0.0
dec29,Ramanagara,0,7372.0,3.0,7263.0,33.0,0.0,76.0,0.0
dec30,Ramanagara,4,7376.0,2.0,7265.0,35.0,0.0,76.0,0.0
