date,District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
sep10,Chikkaballapura,167,5369.0,144.0,4303.0,995.0,1.0,70.0,1.0
sep11,Chikkaballapura,131.0,5500.0,86.0,4389.0,1040.0,0.0,70.0,1.0
sep12,Chikkaballapura,101.0,5601.0,138.0,4527.0,1003.0,0.0,70.0,1.0
sep13,Chikkaballapura,85.0,5686.0,101.0,4628.0,986.0,1.0,71.0,1.0
sep14,Chikkaballapura,140.0,5826.0,95.0,4723.0,1029.0,2.0,73.0,1.0
sep15,Chikkaballapura,150.0,5976.0,164.0,4887.0,1015.0,0.0,73.0,1.0
sep16,Chikkaballapura,149.0,6125.0,158.0,5045.0,1001.0,2.0,78.0,1.0
sep17,Chikkaballapura,102.0,6227.0,55.0,5100.0,1048.0,0.0,78.0,1.0
sep18,Chikkaballapura,63.0,6290.0,107.0,5207.0,1004.0,0.0,78.0,1.0
sep19,Chikkaballapura,89.0,6379.0,95.0,5302.0,998.0,0.0,78.0,1.0
sep20,Chikkaballapura,81.0,6460.0,97.0,5399.0,982.0,0.0,78.0,1.0
sep21,Chikkaballapura,110.0,6570.0,72.0,5471.0,1018.0,2.0,80.0,1.0
sep22,Chikkaballapura,71.0,6641.0,53.0,5524.0,1035.0,1.0,81.0,1.0
sep23,Chikkaballapura,84.0,6725.0,14.0,5538.0,1105.0,0.0,81.0,1.0
sep24,Chikkaballapura,45.0,6770.0,12.0,5550.0,1138.0,0.0,81.0,1.0
sep25,Chikkaballapura,14.0,6784.0,13.0,5563.0,1139.0,0.0,81.0,1.0
sep26,Chikkaballapura,164.0,6948.0,9.0,5572.0,1292.0,2.0,83.0,1.0
sep27,Chikkaballapura,195.0,7143.0,26.0,5598.0,1461.0,0.0,83.0,1.0
sep28,Chikkaballapura,106.0,7249.0,11.0,5609.0,1555.0,1.0,84.0,1.0
sep29,Chikkaballapura,141.0,7390.0,61.0,5670.0,1634.0,1.0,85.0,1.0
sep30,Chikkaballapura,89.0,7479.0,32.0,5702.0,1691.0,0.0,85.0,1.0
oct01,Chikkaballapura,44,7523.0,70.0,5772.0,1664.0,1.0,86.0,1.0
oct02,Chikkaballapura,91,7614.0,25.0,5797.0,1730.0,0.0,86.0,1.0
oct03,Chikkaballapura,234,7848.0,15.0,5812.0,1949.0,0.0,86.0,1.0
oct04,Chikkaballapura,128,7976.0,63.0,5875.0,2014.0,0.0,86.0,1.0
oct05,Chikkaballapura,92,8068.0,20.0,5895.0,2086.0,0.0,86.0,1.0
oct06,Chikkaballapura,152,8220.0,510.0,6405.0,1728.0,0.0,86.0,1.0
oct07,Chikkaballapura,115,8335.0,215.0,6620.0,1628.0,0.0,86.0,1.0
oct08,Chikkaballapura,100,8435.0,244.0,6864.0,1484.0,0.0,86.0,1.0
oct09,Chikkaballapura,154,8589.0,285.0,7149.0,1349.0,4.0,90.0,1.0
oct10,Chikkaballapura,122,8711.0,194.0,7343.0,1277.0,0.0,90.0,1.0
oct11,Chikkaballapura,55,8766.0,71.0,7414.0,1259.0,2.0,92.0,1.0
oct12,Chikkaballapura,128,8894.0,248.0,7662.0,1137.0,2.0,94.0,1.0
oct13,Chikkaballapura,136,9030.0,133.0,7795.0,1140.0,0.0,94.0,1.0
oct14,Chikkaballapura,137,9167.0,128.0,7923.0,1148.0,1.0,95.0,1.0
oct15,Chikkaballapura,230,9397.0,129.0,8052.0,1245.0,4.0,99.0,1.0
oct16,Chikkaballapura,270,9667.0,269.0,8321.0,1244.0,2.0,101.0,1.0
oct17,Chikkaballapura,124,9791.0,177.0,8498.0,1190.0,1.0,102.0,1.0
oct18,Chikkaballapura,86,9877.0,236.0,8734.0,1040.0,0.0,102.0,1.0
oct19,Chikkaballapura,193,10070.0,165.0,8899.0,1066.0,2.0,104.0,1.0
oct20,Chikkaballapura,166,10236.0,103.0,9002.0,1129.0,0.0,104.0,1.0
oct21,Chikkaballapura,116,10352.0,165.0,9167.0,1080.0,0.0,104.0,1.0
oct22,Chikkaballapura,237,10589.0,156.0,9323.0,1160.0,1.0,105.0,1.0
oct24,Chikkaballapura,78,10775.0,80.0,9559.0,1108.0,0.0,107.0,1.0
