District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
Bagalakote,12,13528,27,13292,100,0,136,0
Ballari,20,38269,32,37493,193,0,583,0
Belagavi,22,25702,49,25114,247,0,341,0
Bengaluru Rural,36,17689,36,17170,374,1,145,0
Bengaluru Urban,712,371204,174,348653,18394,10,4156,1
Bidar,8,7085,5,6861,52,0,168,4
Chamarajanagara,16,6381,7,6174,80,0,116,11
Chikkaballapura,15,12140,16,11873,153,0,113,1
Chikkamagaluru,38,13261,24,12922,201,0,138,0
Chitradurga,46,13650,31,13267,318,1,65,0
Dakshina Kannada,35,31994,41,30811,466,0,715,2
Davanagere,15,21637,22,21160,214,0,263,0
Dharwada,26,21427,9,20701,125,1,601,0
Gadag,9,10759,2,10567,51,0,141,0
Hassana,42,27113,63,26350,377,0,386,0
Haveri,6,10783,13,10314,280,0,189,0
Kalaburagi,26,20501,49,19951,230,1,320,0
Kodagu,7,5314,26,5185,61,0,68,0
Kolara,30,9196,26,8894,133,1,169,0
Koppala,5,13693,22,13369,46,0,278,0
Mandya,52,18656,44,18230,280,0,146,0
Mysuru,64,50795,77,49478,317,0,1000,0
Raichuru,25,13842,27,13468,218,0,156,0
Ramanagara,2,7242,15,7112,55,0,75,0
Shivamogga,24,21586,24,21035,203,0,348,0
Tumakuru,80,23433,34,22633,432,0,368,0
Udupi,15,22718,21,22333,198,0,187,0
Uttara Kannada,20,13821,36,13490,160,0,171,0
Vijayapura,22,13814,22,13494,118,1,202,0
Yadagiri,10,10398,9,10263,74,0,61,0
Others*,0,36,0,33,0,0,3,0
