District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
Bagalakote,2,13650,5,13486,28,0,136,0
Ballari,13,38790,17,37940,255,0,595,0
Belagavi,13,26163,10,25611,210,0,342,0
Bengaluru Rural,17,18181,13,17719,311,0,151,0
Bengaluru Urban,578,385586,600,372479,8819,4,4287,1
Bidar,5,7228,6,6988,65,0,171,4
Chamarajanagara,12,6721,20,6485,106,0,119,11
Chikkaballapura,15,12818,19,12501,200,0,116,1
Chikkamagaluru,10,13631,16,13379,113,0,139,0
Chitradurga,13,14184,29,13956,160,0,68,0
Dakshina Kannada,30,32723,33,31651,336,0,734,2
Davanagere,7,21958,35,21579,115,0,264,0
Dharwada,13,21795,9,21058,130,1,607,0
Gadag,6,10891,6,10713,37,0,141,0
Hassana,43,27885,32,27219,273,0,393,0
Haveri,2,10948,4,10720,38,0,190,0
Kalaburagi,34,21003,13,20426,255,0,322,0
Kodagu,5,5661,36,5508,83,0,70,0
Kolara,3,9638,5,9350,113,0,175,0
Koppala,3,13852,6,13482,91,0,279,0
Mandya,24,19324,38,18989,188,0,147,0
Mysuru,79,52124,32,50577,539,0,1008,0
Raichuru,4,14141,14,13891,92,0,158,0
Ramanagara,6,7370,8,7244,50,0,76,0
Shivamogga,7,21938,10,21398,192,0,348,0
Tumakuru,19,24369,50,23619,373,0,377,0
Udupi,13,23003,14,22742,73,0,188,0
Uttara Kannada,14,14175,11,13897,103,0,175,0
Vijayapura,12,14132,11,13810,118,0,204,0
Yadagiri,3,10570,0,10467,42,0,61,0
Others*,0,36,0,33,0,0,3,0
