District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
Bagalakote,133,12157,48,11137,897,1,123,0
Ballari,282,35168,231,32272,2393,3,503,0
Belagavi,303,23277,562,20927,2027,3,323,0
Bengaluru Rural,454,13261,250,10828,2324,0,109,0
Bengaluru Urban,3788,297193,3520,228462,65268,45,3462,1
Bidar,10,6764,23,6334,263,1,163,4
Chamarajanagara,85,5368,46,4491,773,2,93,11
Chikkaballapura,230,9397,129,8052,1245,4,99,1
Chikkamagaluru,92,11170,348,9870,1166,0,134,0
Chitradurga,159,10858,128,9212,1600,0,46,0
"DakshinaKannada",301,27739,490,23413,3705,2,619,2
Davanagere,103,18859,165,17349,1260,1,250,0
Dharwada,164,19435,254,17249,1655,2,531,0
Gadag,40,10075,56,9514,422,0,139,0
Hassana,440,22604,627,18626,3630,0,348,0
Haveri,41,9648,74,8894,579,0,175,0
Kalaburagi,42,18833,85,17258,1278,1,297,0
Kodagu,158,4166,130,3330,784,0,52,0
Kolara,81,7495,134,6050,1319,2,126,0
Koppala,76,12682,42,11596,822,1,264,0
Mandya,230,14390,215,12380,1882,2,128,0
Mysuru,303,43733,116,35844,6980,2,909,0
Raichuru,59,12741,68,11840,757,1,144,0
Ramanagara,79,6428,108,5798,569,0,61,0
Shivamogga,169,19268,162,16883,2059,3,326,0
Tumakuru,252,18195,182,14749,3141,3,305,0
Udupi,179,20258,253,18154,1934,2,170,0
Uttara Kannada,57,11631,101,10223,1268,2,140,0
Vijayapura,160,11400,216,10384,835,2,181,0
Yadagiri,7,9619,78,8856,703,0,60,0
Others*,0,36,0,33,0,0,3,0
