District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
Bagalakote,0.0,13765.0,0,13623.0,6.0,0,136.0,0.0
Ballari,4.0,39188.0,6,38557.0,34.0,0,597.0,0.0
Belagavi,5.0,26785.0,2,26359.0,84.0,0,342.0,0.0
Bengaluru Rural,11.0,18745.0,6,18511.0,74.0,1,160.0,0.0
Bengaluru Urban,228.0,401323.0,128,392985.0,3920.0,6,4417.0,1.0
Bidar,0.0,7473.0,5,7239.0,58.0,0,172.0,4.0
Chamarajanagara,1.0,6944.0,3,6798.0,15.0,0,120.0,11.0
Chikkaballapura,5.0,13665.0,10,13520.0,27.0,0,117.0,1.0
Chikkamagaluru,1.0,13976.0,4,13818.0,19.0,0,139.0,0.0
Chitradurga,13.0,14819.0,15,14595.0,155.0,0,69.0,0.0
Dakshina Kannada,28.0,34118.0,33,33046.0,332.0,0,738.0,2.0
Davanagere,5.0,22380.0,8,22075.0,41.0,0,264.0,0.0
Dharwada,6.0,22237.0,6,21585.0,38.0,0,614.0,0.0
Gadag,2.0,11000.0,1,10848.0,11.0,0,141.0,0.0
Hassana,9.0,28608.0,2,28117.0,96.0,0,395.0,0.0
Haveri,0.0,11005.0,1,10811.0,4.0,0,190.0,0.0
Kalaburagi,10.0,21769.0,10,21278.0,163.0,0,328.0,0.0
Kodagu,6.0,6103.0,4,5960.0,71.0,0,72.0,0.0
Kolara,5.0,10041.0,7,9823.0,41.0,0,177.0,0.0
Koppala,1.0,13935.0,3,13651.0,5.0,0,279.0,0.0
Mandya,6.0,19710.0,9,19530.0,29.0,0,151.0,0.0
Mysuru,25.0,53709.0,31,52469.0,213.0,0,1027.0,0.0
Raichuru,1.0,14283.0,1,14108.0,17.0,0,158.0,0.0
Ramanagara,3.0,7422.0,1,7337.0,8.0,0,77.0,0.0
Shivamogga,6.0,22391.0,5,21992.0,50.0,0,349.0,0.0
Tumakuru,18.0,25422.0,14,24717.0,320.0,0,385.0,0.0
Udupi,14.0,23431.0,8,23192.0,50.0,0,189.0,0.0
Uttara Kannada,7.0,14645.0,14,14427.0,40.0,0,178.0,0.0
Vijayapura,5.0,14454.0,2,14222.0,26.0,0,206.0,0.0
Yadagiri,5.0,10675.0,1,10603.0,11.0,0,61.0,0.0
Others*,0.0,36.0,0,33.0,0.0,0,3.0,0.0
