District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
Bagalakote,1.0,13766.0,2,13625.0,5.0,0,136.0,0.0
Ballari,3.0,39191.0,5,38562.0,32.0,0,597.0,0.0
Belagavi,6.0,26791.0,6,26365.0,84.0,0,342.0,0.0
Bengaluru Rural,7.0,18752.0,4,18515.0,77.0,0,160.0,0.0
Bengaluru Urban,194.0,401517.0,181,393166.0,3926.0,7,4424.0,1.0
Bidar,5.0,7478.0,14,7253.0,49.0,0,172.0,4.0
Chamarajanagara,2.0,6946.0,4,6802.0,13.0,0,120.0,11.0
Chikkaballapura,6.0,13671.0,7,13527.0,26.0,0,117.0,1.0
Chikkamagaluru,2.0,13978.0,4,13822.0,17.0,0,139.0,0.0
Chitradurga,6.0,14825.0,31,14626.0,130.0,0,69.0,0.0
Dakshina Kannada,33.0,34151.0,31,33077.0,334.0,0,738.0,2.0
Davanagere,5.0,22385.0,11,22086.0,35.0,0,264.0,0.0
Dharwada,8.0,22245.0,10,21595.0,35.0,1,615.0,0.0
Gadag,0.0,11000.0,2,10850.0,9.0,0,141.0,0.0
Hassana,10.0,28618.0,14,28131.0,92.0,0,395.0,0.0
Haveri,1.0,11006.0,0,10811.0,5.0,0,190.0,0.0
Kalaburagi,12.0,21781.0,8,21286.0,167.0,0,328.0,0.0
Kodagu,0.0,6103.0,3,5963.0,68.0,0,72.0,0.0
Kolara,6.0,10047.0,5,9828.0,42.0,0,177.0,0.0
Koppala,0.0,13935.0,2,13653.0,3.0,0,279.0,0.0
Mandya,9.0,19719.0,4,19534.0,34.0,0,151.0,0.0
Mysuru,31.0,53740.0,21,52490.0,223.0,0,1027.0,0.0
Raichuru,1.0,14284.0,1,14109.0,17.0,0,158.0,0.0
Ramanagara,0.0,7422.0,0,7337.0,8.0,0,77.0,0.0
Shivamogga,4.0,22395.0,5,21997.0,49.0,0,349.0,0.0
Tumakuru,11.0,25433.0,17,24734.0,314.0,0,385.0,0.0
Udupi,13.0,23444.0,5,23197.0,58.0,0,189.0,0.0
Uttara Kannada,3.0,14648.0,2,14429.0,41.0,0,178.0,0.0
Vijayapura,1.0,14455.0,4,14226.0,23.0,0,206.0,0.0
Yadagiri,0.0,10675.0,2,10605.0,9.0,0,61.0,0.0
Others*,0.0,36.0,0,33.0,0.0,0,3.0,0.0
