District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
Bagalakote,1.0,13765.0,5,13620.0,9.0,0,136.0,0.0
Ballari,3.0,39172.0,4,38532.0,43.0,0,597.0,0.0
Belagavi,6.0,26735.0,11,26321.0,72.0,0,342.0,0.0
Bengaluru Rural,4.0,18697.0,11,18474.0,66.0,0,157.0,0.0
Bengaluru Urban,217.0,399997.0,228,391762.0,3833.0,2,4401.0,1.0
Bidar,7.0,7430.0,5,7209.0,45.0,0,172.0,4.0
Chamarajanagara,4.0,6932.0,3,6785.0,17.0,0,119.0,11.0
Chikkaballapura,5.0,13631.0,13,13462.0,51.0,0,117.0,1.0
Chikkamagaluru,8.0,13962.0,13,13790.0,33.0,0,139.0,0.0
Chitradurga,9.0,14747.0,12,14516.0,162.0,0,69.0,0.0
Dakshina Kannada,17.0,33947.0,16,32903.0,304.0,0,738.0,2.0
Davanagere,2.0,22354.0,6,22034.0,56.0,0,264.0,0.0
Dharwada,4.0,22199.0,7,21543.0,42.0,1,614.0,0.0
Gadag,2.0,10990.0,3,10840.0,9.0,0,141.0,0.0
Hassana,6.0,28540.0,6,28070.0,75.0,0,395.0,0.0
Haveri,0.0,11001.0,1,10808.0,3.0,0,190.0,0.0
Kalaburagi,20.0,21690.0,13,21195.0,167.0,0,328.0,0.0
Kodagu,10.0,6067.0,2,5879.0,116.0,0,72.0,0.0
Kolara,2.0,10018.0,5,9799.0,42.0,0,177.0,0.0
Koppala,1.0,13933.0,2,13645.0,9.0,0,279.0,0.0
Mandya,7.0,19688.0,5,19504.0,33.0,0,151.0,0.0
Mysuru,15.0,53513.0,37,52316.0,171.0,0,1026.0,0.0
Raichuru,0.0,14277.0,2,14104.0,15.0,0,158.0,0.0
Ramanagara,1.0,7417.0,0,7332.0,8.0,0,77.0,0.0
Shivamogga,4.0,22361.0,6,21961.0,51.0,0,349.0,0.0
Tumakuru,35.0,25317.0,26,24628.0,304.0,0,385.0,0.0
Udupi,21.0,23378.0,10,23141.0,48.0,0,189.0,0.0
Uttara Kannada,17.0,14613.0,16,14376.0,59.0,0,178.0,0.0
Vijayapura,2.0,14427.0,1,14202.0,19.0,0,206.0,0.0
Yadagiri,0.0,10666.0,1,10593.0,12.0,0,61.0,0.0
Others*,0.0,36.0,0,33.0,0.0,0,3.0,0.0
