District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
Bagalakote,0.0,13767.0,1,13627.0,4.0,0,136.0,0.0
Ballari,2.0,39200.0,3,38579.0,24.0,0,597.0,0.0
Belagavi,2.0,26812.0,8,26402.0,68.0,0,342.0,0.0
Bengaluru Rural,2.0,18777.0,5,18541.0,76.0,0,160.0,0.0
Bengaluru Urban,253.0,402771.0,335,394351.0,3982.0,3,4437.0,1.0
Bidar,1.0,7485.0,9,7290.0,19.0,0,172.0,4.0
Chamarajanagara,5.0,6955.0,1,6810.0,14.0,0,120.0,11.0
Chikkaballapura,7.0,13690.0,3,13557.0,15.0,0,117.0,1.0
Chikkamagaluru,2.0,14001.0,3,13832.0,30.0,0,139.0,0.0
Chitradurga,2.0,14858.0,10,14716.0,73.0,0,69.0,0.0
Dakshina Kannada,25.0,34246.0,38,33257.0,249.0,0,738.0,2.0
Davanagere,5.0,22407.0,0,22100.0,43.0,0,264.0,0.0
Dharwada,5.0,22282.0,2,21616.0,51.0,0,615.0,0.0
Gadag,1.0,11004.0,2,10857.0,6.0,0,141.0,0.0
Hassana,0.0,28649.0,7,28186.0,68.0,0,395.0,0.0
Haveri,0.0,11011.0,2,10814.0,7.0,0,190.0,0.0
Kalaburagi,10.0,21839.0,17,21365.0,145.0,0,329.0,0.0
Kodagu,3.0,6118.0,5,5998.0,48.0,0,72.0,0.0
Kolara,1.0,10067.0,3,9849.0,41.0,0,177.0,0.0
Koppala,1.0,13937.0,1,13655.0,3.0,0,279.0,0.0
Mandya,3.0,19754.0,1,19561.0,42.0,0,151.0,0.0
Mysuru,17.0,53822.0,41,52639.0,154.0,0,1029.0,0.0
Raichuru,1.0,14291.0,1,14117.0,16.0,0,158.0,0.0
Ramanagara,1.0,7424.0,0,7340.0,7.0,0,77.0,0.0
Shivamogga,5.0,22430.0,5,22016.0,65.0,0,349.0,0.0
Tumakuru,6.0,25507.0,11,24807.0,314.0,0,386.0,0.0
Udupi,5.0,23490.0,15,23244.0,57.0,0,189.0,0.0
Uttara Kannada,5.0,14671.0,5,14452.0,41.0,0,178.0,0.0
Vijayapura,6.0,14475.0,2,14242.0,27.0,0,206.0,0.0
Yadagiri,2.0,10678.0,1,10608.0,9.0,0,61.0,0.0
Others*,0.0,36.0,0,33.0,0.0,0,3.0,0.0
