District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
Bagalakote,46.0,9867,117.0,8658.0,1104,1.0,105.0,0
Ballari,310.0,30943,635.0,26560.0,3931,9.0,452.0,0
Belagavi,184.0,19008,148.0,16358.0,2367,5.0,283.0,0
Bengaluru Rural,213.0,8984,78.0,6561.0,2332,2.0,91.0,0
Bengaluru Urban,4217.0,220847,3306.0,173736.0,44274,15.0,2836.0,1
Bidar,50.0,6174,60.0,5501.0,518,0.0,151.0,4
Chamarajanagara,38.0,3810,53.0,2988.0,741,0.0,70.0,11
Chikkaballapura,195.0,7143,26.0,5598.0,1461,0.0,83.0,1
Chikkamagaluru,206.0,8204,79.0,6646.0,1441,1.0,117.0,0
Chitradurga,198.0,6811,85.0,5452.0,1324,2.0,35.0,0
Dakshina Kannada,460.0,22127,134.0,16080.0,5537,6.0,508.0,2
Davanagere,74.0,15525,116.0,12484.0,2801,0.0,240.0,0
Dharwada,139.0,17056,171.0,14018.0,2557,2.0,481.0,0
Gadag,61.0,8877,119.0,8054.0,694,1.0,129.0,0
Hassana,408.0,15624,144.0,12489.0,2861,6.0,274.0,0
Haveri,115.0,8259,96.0,6408.0,1698,2.0,153.0,0
Kalaburagi,10.0,16568,18.0,13784.0,2512,6.0,272.0,0
Kodagu,53.0,2567,44.0,2088.0,446,0.0,33.0,0
Kolara,125.0,5611,28.0,4384.0,1144,3.0,83.0,0
Koppala,87.0,11229,103.0,8536.0,2478,0.0,215.0,0
Mandya,276.0,10333,65.0,8456.0,1777,1.0,100.0,0
Mysuru,952.0,33300,20.0,26101.0,6477,1.0,722.0,0
Raichuru,102.0,11023,133.0,9225.0,1664,1.0,134.0,0
Ramanagara,79.0,5017,69.0,4287.0,684,0.0,46.0,0
Shivamogga,164.0,15577,243.0,12209.0,3091,5.0,277.0,0
Tumakuru,282.0,12322,82.0,8677.0,3420,5.0,225.0,0
Udupi,320.0,16354,122.0,14517.0,1693,1.0,144.0,0
Uttara Kannada,100.0,9037,47.0,6664.0,2264,0.0,109.0,0
Vijayapura,35.0,9161,93.0,8412.0,588,3.0,161.0,0
Yadagiri,44.0,8172,88.0,7277.0,845,1.0,50.0,0
Others*,0.0,36,0.0,33.0,0,0.0,3.0,0
