District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
Bagalakote,152.0,9139,54.0,7785.0,1257,1.0,97.0,0
Ballari,300.0,28785,215.0,23532.0,4861,7.0,392.0,0
Belagavi,100.0,17659,272.0,15101.0,2295,6.0,263.0,0
Bengaluru Rural,189.0,7532,91.0,5632.0,1827,0.0,73.0,0
Bengaluru Urban,3733.0,191438,4180.0,147378.0,41434,33.0,2625.0,1
Bidar,23.0,5746,122.0,5073.0,520,0.0,149.0,4
Chamarajanagara,72.0,3426,97.0,2686.0,667,7.0,62.0,11
Chikkaballapura,89.0,6379,95.0,5302.0,998,0.0,78.0,1
Chikkamagaluru,165.0,7090,145.0,5465.0,1518,1.0,107.0,0
Chitradurga,84.0,5863,263.0,4129.0,1701,0.0,33.0,0
Dakshina Kannada,432.0,19754,404.0,14750.0,4528,5.0,474.0,2
Davanagere,163.0,14406,132.0,11331.0,2844,3.0,231.0,0
Dharwada,264.0,15573,277.0,12859.0,2261,5.0,453.0,0
Gadag,391.0,8291,259.0,7216.0,960,0.0,115.0,0
Hassana,19.0,13248,599.0,9958.0,3047,5.0,243.0,0
Haveri,107.0,7473,79.0,5633.0,1700,2.0,140.0,0
Kalaburagi,110.0,15443,352.0,12672.0,2514,3.0,257.0,0
Kodagu,38.0,2215,34.0,1800.0,384,0.0,31.0,0
Kolara,91.0,4978,97.0,4093.0,807,0.0,78.0,0
Koppala,96.0,9930,275.0,7983.0,1739,7.0,208.0,0
Mandya,94.0,9001,412.0,7324.0,1585,2.0,92.0,0
Mysuru,626.0,29303,1018.0,23432.0,5192,12.0,679.0,0
Raichuru,156.0,10320,139.0,8457.0,1734,1.0,129.0,0
Ramanagara,47.0,4630,44.0,3941.0,645,0.0,44.0,0
Shivamogga,106.0,13678,144.0,10406.0,3047,1.0,225.0,0
Tumakuru,159.0,10750,113.0,7587.0,2955,4.0,208.0,0
Udupi,215.0,15106,310.0,13485.0,1482,1.0,139.0,0
Uttara Kannada,129.0,8070,407.0,5848.0,2122,6.0,100.0,0
Vijayapura,87.0,8452,84.0,7494.0,813,2.0,145.0,0
Yadagiri,127.0,7632,102.0,6456.0,1127,0.0,49.0,0
Others*,0.0,36,0.0,33.0,0,0.0,3.0,0
