District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
Bagalakote,135.0,9674,48.0,8499.0,1072,1.0,103.0,0
Ballari,498.0,30171,208.0,25399.0,4336,8.0,436.0,0
Belagavi,150.0,18692,121.0,16060.0,2354,6.0,278.0,0
Bengaluru Rural,308.0,8530,103.0,6373.0,2071,3.0,86.0,0
Bengaluru Urban,4080.0,212547,2517.0,167936.0,41816,32.0,2794.0,1
Bidar,44.0,6068,28.0,5405.0,508,2.0,151.0,4
Chamarajanagara,51.0,3709,6.0,2909.0,719,1.0,70.0,11
Chikkaballapura,14.0,6784,13.0,5563.0,1139,0.0,81.0,1
Chikkamagaluru,87.0,7889,279.0,6445.0,1329,3.0,115.0,0
Chitradurga,79.0,6543,244.0,5286.0,1224,0.0,33.0,0
Dakshina Kannada,217.0,21247,68.0,15794.0,4957,0.0,494.0,2
Davanagere,142.0,15307,203.0,12295.0,2774,0.0,238.0,0
Dharwada,256.0,16685,214.0,13729.0,2481,5.0,475.0,0
Gadag,78.0,8772,82.0,7840.0,805,2.0,127.0,0
Hassana,227.0,14977,284.0,12089.0,2622,3.0,266.0,0
Haveri,156.0,8033,61.0,6215.0,1670,1.0,148.0,0
Kalaburagi,226.0,16309,65.0,13637.0,2407,3.0,265.0,0
Kodagu,67.0,2435,46.0,2003.0,399,2.0,33.0,0
Kolara,58.0,5321,3.0,4335.0,907,1.0,79.0,0
Koppala,44.0,10790,24.0,8420.0,2157,0.0,213.0,0
Mandya,111.0,9802,96.0,8288.0,1416,1.0,98.0,0
Mysuru,702.0,32275,10.0,26061.0,5499,0.0,715.0,0
Raichuru,113.0,10829,155.0,8992.0,1704,0.0,133.0,0
Ramanagara,49.0,4865,19.0,4146.0,675,0.0,44.0,0
Shivamogga,183.0,15159,263.0,11788.0,3107,8.0,264.0,0
Tumakuru,176.0,11899,63.0,8562.0,3119,2.0,218.0,0
Udupi,63.0,15977,103.0,14279.0,1555,0.0,143.0,0
Uttara Kannada,92.0,8833,63.0,6566.0,2158,0.0,109.0,0
Vijayapura,183.0,9059,192.0,8210.0,693,2.0,156.0,0
Yadagiri,66.0,7995,63.0,7145.0,801,0.0,49.0,0
Others*,0.0,36,0.0,33.0,0,0.0,3.0,0
