District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
Bagalakote,0.0,8389,0.0,6948.0,1353,0.0,88.0,0
Ballari,54.0,27131,0.0,22002.0,4776,0.0,353.0,0
Belagavi,249.0,16785,486.0,14090.0,2451,3.0,244.0,0
Bengaluru Rural,143.0,6993,110.0,5117.0,1816,3.0,60.0,0
Bengaluru Urban,3084.0,176712,3889.0,134516.0,39681,41.0,2514.0,1
Bidar,50.0,5545,75.0,4833.0,562,1.0,146.0,4
Chamarajanagara,38.0,3114,21.0,2589.0,458,2.0,56.0,11
Chikkaballapura,150.0,5976,164.0,4887.0,1015,0.0,73.0,1
Chikkamagaluru,262.0,6533,0.0,4677.0,1752,3.0,104.0,0
Chitradurga,127.0,5259,53.0,3682.0,1544,0.0,33.0,0
Dakshina Kannada,316.0,18092,322.0,13608.0,4032,5.0,450.0,2
Davanagere,405.0,13627,226.0,10648.0,2752,1.0,227.0,0
Dharwada,56.0,14681,0.0,11952.0,2298,0.0,431.0,0
Gadag,39.0,7692,129.0,6582.0,999,2.0,111.0,0
Hassana,291.0,12542,0.0,9042.0,3264,0.0,236.0,0
Haveri,180.0,6981,73.0,5089.0,1760,3.0,132.0,0
Kalaburagi,144.0,14760,87.0,12118.0,2394,3.0,248.0,0
Kodagu,72.0,2045,0.0,1625.0,393,0.0,27.0,0
Kolara,69.0,4608,85.0,3795.0,736,2.0,77.0,0
Koppala,103.0,9326,235.0,7431.0,1701,2.0,194.0,0
Mandya,200.0,8570,360.0,6531.0,1952,0.0,87.0,0
Mysuru,312.0,26740,476.0,19579.0,6546,12.0,615.0,0
Raichuru,160.0,9628,145.0,7961.0,1540,3.0,127.0,0
Ramanagara,78.0,4409,86.0,3726.0,644,0.0,39.0,0
Shivamogga,368.0,12804,0.0,9121.0,3476,0.0,207.0,0
Tumakuru,223.0,9601,0.0,6718.0,2684,5.0,199.0,0
Udupi,1.0,14087,0.0,12043.0,1915,0.0,129.0,0
Uttara Kannada,195.0,7339,162.0,5149.0,2105,2.0,85.0,0
Vijayapura,131.0,8057,87.0,7194.0,725,2.0,138.0,0
Yadagiri,76.0,7203,135.0,5943.0,1212,2.0,48.0,0
Others*,0.0,36,0.0,33.0,0,0.0,3.0,0
