District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
Bengaluru Urban,2147.0,69572.0,1131.0,35063.0,33308.0,22.0,1200.0,1.0
Ballari,684.0,9384.0,627.0,4926.0,4365.0,5.0,93.0,0.0
Belagavi,390.0,4856.0,52.0,1230.0,3533.0,2.0,93.0,0.0
Kalaburagi,271.0,6886.0,203.0,4256.0,2501.0,7.0,129.0,0.0
Dharawada,266.0,5512.0,121.0,2967.0,2364.0,9.0,181.0,0.0
Udupi,246.0,5605.0,103.0,3161.0,2389.0,5.0,55.0,0.0
Mysuru,242.0,6718.0,168.0,2662.0,3843.0,15.0,213.0,0.0
Koppala,173.0,2051.0,79.0,923.0,1098.0,3.0,30.0,0.0
Raichuru,171.0,3296.0,73.0,2126.0,1134.0,2.0,36.0,0.0
Dakshina Kannada,166.0,6876.0,188.0,3295.0,3373.0,7.0,206.0,2.0
Shivamogga,151.0,2589.0,135.0,1050.0,1490.0,1.0,49.0,0.0
Bagalakote,148.0,2762.0,84.0,1218.0,1493.0,0.0,51.0,0.0
Vijayapura,143.0,3562.0,128.0,2524.0,998.0,0.0,40.0,0.0
Hassana,138.0,3175.0,11.0,1171.0,1919.0,9.0,85.0,0.0
Uttara Kannada,120.0,2599.0,78.0,1737.0,836.0,0.0,26.0,0.0
Bengaluru Rural,119.0,2734.0,20.0,796.0,1928.0,0.0,10.0,0.0
Davanagere,111.0,3151.0,206.0,2048.0,1025.0,2.0,78.0,0.0
Gadaga,105.0,2071.0,75.0,968.0,1058.0,2.0,45.0,0.0
Mandya,102.0,2394.0,19.0,1265.0,1109.0,0.0,20.0,0.0
Ramanagara,93.0,1482.0,66.0,756.0,715.0,0.0,11.0,0.0
Haveri,90.0,1670.0,92.0,910.0,728.0,1.0,32.0,0.0
Kolara,88.0,1745.0,43.0,854.0,855.0,3.0,36.0,0.0
Bidar,84.0,2796.0,29.0,1832.0,869.0,1.0,91.0,4.0
Tumakuru,76.0,2209.0,31.0,971.0,1173.0,0.0,65.0,0.0
Yadagiri,70.0,2770.0,71.0,2063.0,693.0,1.0,14.0,0.0
Chikkamagaluru,65.0,1371.0,21.0,586.0,758.0,2.0,27.0,0.0
Chikkaballapura,64.0,2434.0,49.0,1413.0,978.0,1.0,42.0,1.0
Chamarajanagara,63.0,1048.0,27.0,593.0,440.0,1.0,15.0,0.0
Chitradurga,57.0,942.0,8.0,459.0,471.0,0.0,12.0,0.0
Kodagu,27.0,628.0,13.0,376.0,242.0,0.0,10.0,0.0
Others,0.0,36.0,0.0,33.0,0.0,0.0,3.0,0.0
,,,,,,,,
