District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
Bagalakote,0.0,13757.0,1,13610.0,11.0,0,136.0,0.0
Ballari,3.0,39134.0,10,38491.0,46.0,0,597.0,0.0
Belagavi,3.0,26684.0,18,26219.0,123.0,0,342.0,0.0
Bengaluru Rural,9.0,18646.0,18,18404.0,85.0,0,157.0,0.0
Bengaluru Urban,264.0,398411.0,318,390147.0,3877.0,1,4386.0,1.0
Bidar,1.0,7385.0,4,7184.0,25.0,0,172.0,4.0
Chamarajanagara,4.0,6916.0,6,6764.0,22.0,0,119.0,11.0
Chikkaballapura,6.0,13567.0,13,13383.0,66.0,0,117.0,1.0
Chikkamagaluru,1.0,13920.0,5,13748.0,33.0,0,139.0,0.0
Chitradurga,20.0,14678.0,7,14439.0,170.0,0,69.0,0.0
Dakshina Kannada,26.0,33727.0,29,32710.0,278.0,0,737.0,2.0
Davanagere,8.0,22309.0,9,21975.0,70.0,0,264.0,0.0
Dharwada,13.0,22162.0,11,21485.0,65.0,0,612.0,0.0
Gadag,3.0,10981.0,4,10831.0,9.0,0,141.0,0.0
Hassana,7.0,28472.0,7,27987.0,91.0,0,394.0,0.0
Haveri,1.0,11000.0,2,10798.0,12.0,0,190.0,0.0
Kalaburagi,12.0,21595.0,18,21082.0,185.0,0,328.0,0.0
Kodagu,7.0,5998.0,10,5848.0,78.0,0,72.0,0.0
Kolara,1.0,9993.0,4,9764.0,52.0,0,177.0,0.0
Koppala,0.0,13924.0,0,13640.0,5.0,0,279.0,0.0
Mandya,1.0,19660.0,7,19467.0,42.0,1,151.0,0.0
Mysuru,30.0,53348.0,29,52109.0,213.0,0,1026.0,0.0
Raichuru,2.0,14267.0,7,14092.0,17.0,0,158.0,0.0
Ramanagara,0.0,7412.0,1,7327.0,8.0,0,77.0,0.0
Shivamogga,4.0,22334.0,17,21911.0,74.0,0,349.0,0.0
Tumakuru,30.0,25156.0,20,24505.0,266.0,0,385.0,0.0
Udupi,5.0,23306.0,18,23084.0,33.0,0,189.0,0.0
Uttara Kannada,6.0,14555.0,9,14307.0,70.0,0,178.0,0.0
Vijayapura,1.0,14406.0,3,14181.0,19.0,0,206.0,0.0
Yadagiri,0.0,10662.0,2,10585.0,16.0,0,61.0,0.0
Others*,0.0,36.0,0,33.0,0.0,0,3.0,0.0
